SYST_TRAJ_ID;FLPL_CALL_SIGN;FLPL_NUMB;FLPL_AIRC_TYPE;REQS_FLGT_LEVL;FLPL_DEPR_AIRP;FLPL_ARRV_AIRP;TRANSIT;MODES_ADRESS;FILE_DATE
202403160001688;UAL120;461423;B772;;KEWR;LEBL;;11192484;20240316
202403160002731;JAF89K;439412;B737;;GMMN;LFPO;;4499506;20240316
202403160003308;DLH27F;458986;A319;;LEBL;EDDM;;3957835;20240316
202403160004630;ITY576;454679;A20N;;LIRF;LSGG;;5025247;20240316
202403160005623;IC591;;;;;;;3267815;20240316
202403160007080;N310RH;434264;PC24;;EGKB;EDGS;;10700880;20240316
202403160008319;UAE4L;455469;B77W;;OMDB;LSGG;;9004196;20240316
202403160010460;BAW2816;443002;A320;;EGKK;DAAG;;4221787;20240316
202403160010501;EJU4833;444815;A320;;LFPO;LIPZ;;4457015;20240316
202403160010846;LGL713;435926;B738;;ELLX;GCTS;;5046515;20240316
202403160012630;FJALA;;;;;;;3735548;20240316
202403160012888;TAY6LQ;456283;B734;;LFPG;LIPE;;4458472;20240316
202403160014451;EJU58NJ;455337;A320;;LCLK;LFPG;;4456535;20240316
202403160018258;DLH07X;439627;A321;;LEBL;EDDF;;3957893;20240316
202403160018905;RYR92FW;445509;B738;;LPPR;EIDW;;5022965;20240316
202403160019004;FGBQE;;;;;;;3737092;20240316
202403160020226;SWR948D;455390;BCS3;;LSZH;EDDB;;4921353;20240316
202403160021234;AFR67EG;447139;A319;;LFPG;EFHK;;3753701;20240316
202403160021568;DLH981;444705;A319;;EIDW;EDDF;;3958150;20240316
202403160023332;NSZ5341;441108;B738;;ENAL;LEAL;;4901634;20240316
202403160000849;RYR82AE;454602;B738;;EBCI;LIME;;5055055;20240316
202403160002142;TVF56CE;455528;B738;;LFPO;EFKT;;3788457;20240316
202403160002404;N300LV;438197;CL30;;CYYR;LFRZ;;10690656;20240316
202403160003701;MODEA_7000;;;;;;;;20240316
202403160003799;HBKGO;;;;;;;4922130;20240316
202403160003852;NJE272H;459847;CL35;;LEPA;ESSB;;4787466;20240316
202403160005640;ACA842;461571;B789;;CYYZ;EDDF;;12594890;20240316
202403160008853;PROVIDER_TN_CRNA_E_4F-50-3016;;;;;;;;20240316
202403160009959;ITRNO;;;;;;;6293841;20240316
202403160010312;OOVCL;;;;;;;4511852;20240316
202403160010655;EWG7B;;;;;;;5055512;20240316
202403160010810;T7BBB;438618;P180;;LSZS;EDDH;;5243461;20240316
202403160010950;HBXZV;;;;;;;4931419;20240316
202403160012637;EXS1FD;455343;B738;;LOWS;EGCC;;4221173;20240316
202403160012743;FZBGG;;;;;;;3898201;20240316
202403160015044;NJE064B;464982;E55P;;LFSB;LEIB;;4800783;20240316
202403160015686;FGRPF;;;;;;;3753445;20240316
202403160018855;CAO3138;465789;B77L;;LEMD;ZSHC;;7867485;20240316
202403160019690;TYW433;461096;ASTR;;EGCC;LOWI;;4456656;20240316
202403160020806;DRAGO20;;;;;;;3898278;20240316
202403160021373;VOE2315;462616;A320;;GMMX;LFST;;3433945;20240316
202403160021859;MAC112X;440088;A320;;EBBR;GMMN;;131371;20240316
202403160022269;ANE32TT;456598;AT76;;LEMH;LEPA;;3424972;20240316
202403160022509;EZY20TW;442371;A320;;GCTS;EGGW;;4220520;20240316
202403160000268;AFR279;434483;B77W;;RJTT;LFPG;;3754505;20240316
202403160000294;HMJ078;429366;F900;;OEJN;LIMC;;5055320;20240316
202403160000558;NOS543;10028535;"";;TFFR;LIRF;;5024650;20240316
202403160000571;RYR87FF;458527;B738;;LIPE;LICT;;5054993;20240316
202403160000790;TVF76XF;453991;B738;;LFPO;GCFV;;3761394;20240316
202403160001317;AFR38AN;457150;BCS3;;LFPG;LEBL;;3784096;20240316
202403160002499;MODEA_7000;;;;;;;;20240316
202403160002864;DLA4UY;452815;E195;;EDDF;EPWR;;3147759;20240316
202403160003909;BCS6768;458122;A306;;EDDP;EGLL;;3953714;20240316
202403160006174;JFA70Y;438232;PC24;;LFMD;LFTZ;;5046966;20240316
202403160006633;SAMU25;;;;;;;3769490;20240316
202403160007114;FHATO;;;;;;;3768942;20240316
202403160008364;MODEA_4451;;;;;;;;20240316
202403160009085;MODEA_402;;;;;;;;20240316
202403160009924;AFR74YR;435675;E170;;LFPG;LFRN;;3770086;20240316
202403160009986;HBKGH;;;;;;;4922123;20240316
202403160010687;AXY123B;461018;CRJ2;;LFLS;LTBA;;5054800;20240316
202403160012034;EWG7268;448853;A320;;EDDH;LPMA;;3954409;20240316
202403160012240;FHUNN;;;;;;;3789229;20240316
202403160012640;MODEA_7000;;;;;;;;20240316
202403160014895;DMTWY;;;;;;;4192403;20240316
202403160015759;TVF76HQ;446293;B738;;EDDB;LFPO;;3789569;20240316
202403160018991;AEE674;443333;A20N;;LGAV;LIRQ;;4634790;20240316
202403160022038;IBS37NQ;440456;A21N;;EKCH;LEMD;;3433550;20240316
202403160000453;DLH443;460496;B789;;KDTW;EDDF;;3951108;20240316
202403160000713;CAO3137;437840;B77L;;ZSHC;LFPG;;7867485;20240316
202403160000964;DLH55N;459190;A321;;EDDF;LFPG;;3958350;20240316
202403160003780;FHTPG;;;;;;;3788262;20240316
202403160004834;MODEA_4611;;;;;;;;20240316
202403160008331;DELDO;;;;;;;4006416;20240316
202403160008438;BAW852;456165;A320;;EGLL;LKPR;;4219471;20240316
202403160008919;T7VSR;460616;GLEX;;LIRA;LSZH;;5243321;20240316
202403160010221;TVF33MM;455541;B738;;LFPO;LPMA;;3789582;20240316
202403160011778;WMT5MP;439498;A321;;LATI;LFOB;;4660986;20240316
202403160012093;KLM67F;457586;E190;;EHAM;EDDF;;4739172;20240316
202403160013368;UAE5GU;;;;;;;9003544;20240316
202403160014722;RYR52XY;438948;B38M;;LEAL;EDDH;;5024804;20240316
202403160016318;TRA6731;444734;B738;;EHAM;LEZL;;4735401;20240316
202403160017393;FHDGG;;;;;;;3771590;20240316
202403160018580;EZY74DC;439326;A319;;LOWS;EGKK;;4218893;20240316
202403160020169;EXS3AD;448905;A332;;GCTS;EGCC;;4222247;20240316
202403160021452;AUA2B;454566;E195;;EDDF;LOWW;;4458530;20240316
202403160021613;FIN7WK;447005;A321;;LFPG;EFHK;;4595625;20240316
202403160023223;RYR394M;443650;B738;;LEVX;LEBL;;5023088;20240316
202403160000287;SWR17K;424100;A333;;KJFK;LSZH;;4921467;20240316
202403160001231;AFR11XB;446246;A320;;LOWW;LFPG;;3772896;20240316
202403160001427;KLM44D;437530;B738;;LIRF;EHAM;;4735281;20240316
202403160001951;AFR895;448034;B77W;;TFFF;LFPG;;3761573;20240316
202403160007693;DAL32;461810;B764;;KATL;EGLL;;11232410;20240316
202403160009205;BAW977J;446599;A20N;;EDDV;EGLL;;4224100;20240316
202403160010421;FJEQA;;;;;;;3677660;20240316
202403160010730;IBRXA;;;;;;;3147297;20240316
202403160010872;RYR6MX;442788;B38M;;EGSS;LEVC;;5024798;20240316
202403160012483;RYR4SB;10008682;"";;LIRA;EBCI;;5024895;20240316
202403160012769;RYR2KF;456654;B738;;LIPH;EICK;;5024234;20240316
202403160012830;ITY312;440437;A320;;LIML;LFPG;;5023999;20240316
202403160013225;N576CD;401349;SR22;;LFCH;LFBE;;10970345;20240316
202403160015618;IEBPY;;;;;;;3147903;20240316
202403160017504;MSC803;452656;A320;;HECA;LIMC;;66091;20240316
202403160019930;RYR30MM;454569;B38M;;EGBB;LEMG;;5025254;20240316
202403160020270;FJAUH;;;;;;;3758364;20240316
202403160020912;AFR45SP;451638;E190;;EDDB;LFPG;;3769717;20240316
202403160021021;SWR3BY;439751;BCS1;;EDDB;LSZH;;4921313;20240316
202403160022617;QTR30G;464862;B77L;;EBLG;OTHH;;434664;20240316
202403160000173;ETD5SJ;437400;B789;;KJFK;OMAA;;9004168;20240316
202403160001457;TRA40B;454348;B738;;EHAM;LEBL;;4741501;20240316
202403160001870;AFR95YT;432827;E190;;EDDS;LFPG;;3769714;20240316
202403160002092;EZS74KL;449760;A320;;LFSB;LIRF;;4921895;20240316
202403160003511;FBSJU;;;;;;;3688756;20240316
202403160003599;VLG58HB;445694;A320;;LEVX;LEBL;;3425862;20240316
202403160004578;CFG524;443279;A320;;EDDF;GMAD;;3957865;20240316
202403160005317;MODEA_7000;;;;;;;;20240316
202403160005338;FHOPB;;;;;;;3147408;20240316
202403160007439;ISETH;;;;;;;3148094;20240316
202403160009332;FGNNL;;;;;;;3749291;20240316
202403160010794;FBOQO;;;;;;;3684878;20240316
202403160011063;FHCDB;;;;;;;3770465;20240316
202403160012075;DRAGO56;;;;;;;3898261;20240316
202403160013257;HBOQV;;;;;;;4925101;20240316
202403160015607;IITBF;;;;;;;3148060;20240316
202403160017587;FGUXK;;;;;;;3756778;20240316
202403160020144;FJGJA;;;;;;;3731644;20240316
202403160020599;WMT806K;462292;A21N;;LIMF;LIRN;;5055534;20240316
202403160020829;AGR2000;10009497;"";;LOWI;EBAW;;4741319;20240316
202403160021813;EZS63KG;439351;A320;;EKCH;LSGG;;4921908;20240316
202403160021850;DLH884;448103;A321;;EDDF;EETN;;3958361;20240316
202403160022279;RYR1YE;445867;B38M;;LEBL;LIRN;;5025124;20240316
202403160000710;RYR9963;439153;B738;;LEGE;GMMX;;5022956;20240316
202403160001871;AEA1171;457457;B738;;LEMD;EBBR;;3437319;20240316
202403160002185;VLG4GN;445949;A320;;EGKK;LEVC;;3429139;20240316
202403160002244;NSZ3406;443691;B738;;EKCH;GMMX;;4901636;20240316
202403160002878;EZS39RG;;;;;;;4921897;20240316
202403160003233;ACA880;461252;B77W;;CYYZ;LSZH;;12594417;20240316
202403160003688;MODEA_7000;;;;;;;;20240316
202403160005090;DLH181;459535;A320;;EDDB;EDDF;;3958615;20240316
202403160005522;FPSSN;;;;;;;3730331;20240316
202403160008232;MODEA_7000;;;;;;;;20240316
202403160010853;QTR68H;;;;;;;434590;20240316
202403160012562;FGIEC;;;;;;;3743874;20240316
202403160016341;HBXZV;;;;;;;4931419;20240316
202403160016458;FJBDD;;;;;;;3696381;20240316
202403160017357;EZY16TJ;441247;A319;;EGKK;LGAV;;4219675;20240316
202403160017776;SAMU63;;;;;;;3748070;20240316
202403160017839;CHG286;462572;B744;;UAAA;EBLG;;4490341;20240316
202403160020931;RYR547J;451414;B738;;LEPA;EGPK;;5023765;20240316
202403160022491;LGL732;446629;B737;;GCFV;ELLX;;5046514;20240316
202403160022920;TUI1CG;443937;B38M;;GCFV;EDDV;;3961896;20240316
202403160023066;SWR282;441164;B77W;;LSZH;FAOR;;4921624;20240316
202403160023068;WUK504;442907;A21N;;LGAV;EGKK;;4227009;20240316
202403160000084;FGIZH;;;;;;;3744551;20240316
202403160001526;DAL10;460976;A332;;KMSP;EGLL;;11258376;20240316
202403160001839;EZY541Q;438400;A319;;EGKK;EGPH;;4219974;20240316
202403160002394;EJU71QY;454696;A20N;;EHAM;GCRR;;4459711;20240316
202403160003021;RYR28LF;456492;B738;;EGSS;LEBL;;5023088;20240316
202403160004034;FHVJD;;;;;;;3790115;20240316
202403160004757;EZY69JU;444844;A319;;EDDM;EGKK;;4198633;20240316
202403160008140;UAE81;452026;B77W;;OMDB;LFLL;;9003276;20240316
202403160009533;AAL194;461825;B772;;KPHX;EGLL;;11176579;20240316
202403160010867;FHRNS;;;;;;;3786162;20240316
202403160013524;HBZAP;;;;;;;4932115;20240316
202403160014842;MODEA_7031;;;;;;;;20240316
202403160015283;AFR592;456985;A332;;LFPG;GUCY;;3761227;20240316
202403160015384;FGNTS;465521;DA42;;LFPN;LFAT;;3749490;20240316
202403160015449;EWG20WR;;;;;;;3956458;20240316
202403160017080;HBWAK;;;;;;;4930082;20240316
202403160019062;SAS2628;456243;A20N;;GCTS;EKCH;;5025422;20240316
202403160019549;BCI233;;;;;;;4223553;20240316
202403160020178;EFW4EE;456855;A320;;LSGG;EGKK;;4221784;20240316
202403160021123;VLG97RU;447489;A320;;LIRF;LFPO;;3425862;20240316
202403160022056;CFG9XM;443034;A321;;GCLP;EDDF;;3957811;20240316
202403160000629;AFR39MB;449094;A320;;LFBD;LFPG;;3746535;20240316
202403160001458;DLH248;459065;A319;;EDDF;LIMC;;3958152;20240316
202403160001529;AEA1043;445003;B789;;LEMD;LIRF;;3438085;20240316
202403160003106;NOS636;458631;B789;;LIMC;CYYZ;;5024231;20240316
202403160003202;RYR8XL;457162;B738;;EBBR;LEBL;;5023550;20240316
202403160003621;ACA870;461625;B77W;;CYUL;LFPG;;12589665;20240316
202403160004289;ID030;;;;;;;3267985;20240316
202403160004817;CFE3272;;;;;;;4220298;20240316
202403160005373;FHRSE;;;;;;;3786308;20240316
202403160005946;FHDSR;463609;DA40;;LFRB;LFRB;;3771985;20240316
202403160005999;TOM4MG;455128;B38M;;LFLB;EGCC;;4224578;20240316
202403160007182;ITY1412;445893;A320;;LIMF;LIRF;;5023964;20240316
202403160008167;TOM1KT;457786;B38M;;LEAL;EGPF;;4224827;20240316
202403160008881;PGT802;463104;A21N;;EBCI;LTFJ;;4966546;20240316
202403160009798;BAW45EM;443945;A21N;;LEMD;EGLL;;4227017;20240316
202403160016052;FGMKJ;;;;;;;3748169;20240316
202403160020571;JFA54G;491507;PC12;;LFLB;LFPB;;5046955;20240316
202403160022603;RYR49FH;439082;B738;;EDSB;LPPR;;5025745;20240316
202403160023151;TOM28K;459244;B738;;LEAL;EGNX;;4220622;20240316
202403160002198;RYR74BA;439467;B38M;;LEAL;EPLL;;5025087;20240316
202403160003105;BAW63VP;437284;A320;;LGAV;EGLL;;4221066;20240316
202403160004664;HBFLI;;;;;;;4918874;20240316
202403160004940;AUA39H;450236;A320;;LEBL;LOWW;;4457123;20240316
202403160005270;MODEA_7000;;;;;;;;20240316
202403160006381;GFBII;;;;;;;4213418;20240316
202403160006740;LGL86L;433912;B737;;LMML;ELLX;;5046514;20240316
202403160008407;TRA96H;453448;B737;;LPFR;EHRD;;4735449;20240316
202403160009681;IBE31TA;463574;A20N;;EDDM;LEMD;;3437651;20240316
202403160013077;LBT2636;464455;A320;;DTMB;EDDF;;172453;20240316
202403160013522;QTR63A;457137;B789;;EDDL;OTHH;;434931;20240316
202403160014124;ISTDI;;;;;;;3146866;20240316
202403160014583;EWG38E;447030;A319;;EGLL;EDDH;;3956473;20240316
202403160016872;MODEA_7000;;;;;;;;20240316
202403160017437;GSBSB;;;;;;;4223534;20240316
202403160019309;FJYWK;;;;;;;3678525;20240316
202403160019414;VLG4MW;449629;A320;;ESGG;LEBL;;3424410;20240316
202403160019680;SAMUIDF;;;;;;;3747281;20240316
202403160019895;MODEA_7050;;;;;;;;20240316
202403160019965;RYR3DM;443406;B738;;EGGW;LEMG;;5023269;20240316
202403160020635;UAE70M;463157;A388;;OMDB;EGLL;;9004209;20240316
202403160022944;TAP26T;453115;E195;;LPPT;EIDW;;4805272;20240316
202403160000299;BEL38K;414202;A333;;FZAA;EBBR;;4508866;20240316
202403160000886;EJU89PK;437903;A320;;LIMC;EHAM;;4457100;20240316
202403160002503;DLH175;438240;A321;;EDDB;EDDF;;3958386;20240316
202403160003318;SAS7365;444781;A20N;;ENBR;GCLP;;4901368;20240316
202403160004029;MAC236;440069;A320;;GMFF;EDLV;;131446;20240316
202403160005488;MODEA_4441;;;;;;;;20240316
202403160008404;EWG3FJ;452756;A319;;EDDK;LATI;;3956457;20240316
202403160008670;AFR32XB;448877;BCS3;;LFPG;LFBO;;3794575;20240316
202403160009174;N217ET;464715;SR22;;LFPN;LFAT;;10605561;20240316
202403160010348;RYR332F;439448;B738;;LIRA;EGNX;;5024992;20240316
202403160010719;DLA8LY;446376;E195;;LIRQ;EDDM;;3146670;20240316
202403160011573;FJBMG;;;;;;;3759516;20240316
202403160012377;EIN477;458859;A320;;LDDU;EIDW;;5022411;20240316
202403160015015;RYR5XV;446036;B738;;EDLW;LPPR;;5024193;20240316
202403160019933;RAM811D;441733;B738;;EDDF;GMMN;;131333;20240316
202403160020976;DLH6RK;448494;CRJ9;;EDDV;EDDF;;3951974;20240316
202403160022244;AFR63LP;444711;A320;;LFPG;LKPR;;3746549;20240316
202403160022348;RYR72UG;454600;B738;;EBBR;LIRF;;5055111;20240316
202403160001200;VLG7SU;451130;A319;;LEBL;LESO;;3432840;20240316
202403160001474;TRA5R;446907;B737;;EHRD;LEAL;;4735445;20240316
202403160001676;AEA1515;450916;B738;;LEMD;EDDM;;3437834;20240316
202403160003306;WMT461;445956;A321;;LIMC;LATI;;4661107;20240316
202403160003468;FGPHT;;;;;;;3751155;20240316
202403160009232;MODEA_7226;;;;;;;;20240316
202403160009280;NOZ77N;439688;B738;;ENVA;GCLP;;4693312;20240316
202403160009709;IELLY;;;;;;;3146584;20240316
202403160009755;RYR3HR;440341;B738;;EIDW;LEZL;;5023260;20240316
202403160012603;HB2451;;;;;;;4935226;20240316
202403160013471;GMADX;;;;;;;4225751;20240316
202403160015120;FJCMX;;;;;;;3687132;20240316
202403160016432;DEHBA;;;;;;;4003646;20240316
202403160017627;FBURN;;;;;;;3691053;20240316
202403160018195;MODEA_7000;;;;;;;;20240316
202403160020399;DRAGO75;;;;;;;3898269;20240316
202403160020804;TVF60MK;445687;B738;;HECA;LFPO;;3788463;20240316
202403160021716;DAH1083;442295;B738;;LFPG;DAOO;;655477;20240316
202403160021750;EJU17KL;10009620;"";;EHAM;LIMC;;4459775;20240316
202403160022875;RYR84FG;449765;B738;;EPMO;LEBL;;5023550;20240316
202403160023397;PGT82GK;440328;A320;;EDDK;LTAI;;5258491;20240316
202403160023405;ICV18LA;492626;B744;;LIMC;KJFK;;5046571;20240316
202403160000212;BOX395;404852;B77L;;KCVG;EDDP;;3949963;20240316
202403160001034;LGL8851;432773;DH8D;;ELLX;LOWW;;5046485;20240316
202403160001626;AFR41PX;432367;E190;;EDDN;LFPG;;3769702;20240316
202403160002338;BAW2JA;461563;B772;;KJFK;EGKK;;4196334;20240316
202403160004402;MODEA_4611;;;;;;;;20240316
202403160005050;NSZ8547;451542;B38M;;LFMN;EKCH;;4702109;20240316
202403160005852;VLG950B;453109;A20N;;EHAM;LEBB;;3432837;20240316
202403160008003;ACA877;463261;A333;;LFLL;CYUL;;12603364;20240316
202403160011202;OOVCK;;;;;;;4511851;20240316
202403160011619;AUR206;437645;D228;;EGJB;EGJA;;4222879;20240316
202403160014770;ID526;;;;;;;3268234;20240316
202403160015002;DLH9MN;459211;A319;;EDDF;EDDM;;3958148;20240316
202403160015059;BAW835W;446132;A21N;;EIDW;EGLL;;4224739;20240316
202403160017808;MODEA_7000;;;;;;;;20240316
202403160019321;KLM24D;448223;B738;;LSGG;EHAM;;4735331;20240316
202403160019832;TAP555;443158;A21N;;EDDM;LPPT;;4804937;20240316
202403160021124;4XCZA;465411;C650;;LGRP;LSGG;;7574595;20240316
202403160021407;EWG5YN;3580;A320;;LEPA;EDDL;;5055493;20240316
202403160022475;AEH070;463047;E145;;LFRS;LFST;;3785749;20240316
202403160000813;DLH01A;443852;A319;;LFBO;EDDF;;3958157;20240316
202403160001070;RYR27ZZ;461523;B738;;EBCI;LIPH;;5024345;20240316
202403160002986;MODEA_7000;;;;;;;;20240316
202403160006201;FJCOZ;;;;;;;3681661;20240316
202403160006440;SAS96G;462556;A320;;ESSA;LSGG;;4566064;20240316
202403160006594;IBJOE;;;;;;;3147000;20240316
202403160007119;MODEA_7000;;;;;;;;20240316
202403160010480;SAMU69;;;;;;;3787156;20240316
202403160011206;FGLDO;;;;;;;3746926;20240316
202403160011634;FGUVF;;;;;;;3756709;20240316
202403160012795;DLH189;446975;A320;;EDDB;EDDF;;3958323;20240316
202403160013127;OOFCE;;;;;;;4495461;20240316
202403160014801;DLH5CR;440613;CRJ9;;EDDB;EDDF;;3951975;20240316
202403160015419;RYR16UR;446164;B38M;;LFBO;EGSS;;5025354;20240316
202403160015845;MODEA_7013;;;;;;;;20240316
202403160016044;RYR19KE;444017;B38M;;EGSS;LFBD;;5025213;20240316
202403160017378;DLH3PN;446786;A321;;LIPZ;EDDF;;3958337;20240316
202403160018501;SAS2099;443763;A20N;;GCTS;ESSA;;5025090;20240316
202403160018774;FJAEV;;;;;;;3712317;20240316
202403160019425;RYR20RT;463836;B38M;;EPMO;LEMG;;4768427;20240316
202403160021957;UAE2X;445852;A388;;LEBL;OMDB;;9004017;20240316
202403160022685;KAL504;450636;B77L;;EGLL;LFPG;;7454790;20240316
202403160000805;EWG270;445596;A320;;EDDK;GCLP;;3951052;20240316
202403160003057;EJU80VB;447851;A320;;LSGG;LIRN;;4456531;20240316
202403160003060;WUK971;450406;A21N;;EGGW;LATI;;4227060;20240316
202403160004364;VLG7HR;440854;A320;;LFPG;LEBL;;3429065;20240316
202403160004561;CHZ601;461917;B763;;LLBG;EBLG;;5055680;20240316
202403160005660;EFW79T;461150;A321;;EGKK;LSGG;;4197115;20240316
202403160005963;RYR8HT;454618;B738;;EIDW;EGKK;;5023760;20240316
202403160006327;AUA454;439303;A20N;;EGLL;LOWW;;4459889;20240316
202403160007262;FHHBG;;;;;;;3775526;20240316
202403160008249;OOSCA;;;;;;;4508769;20240316
202403160009478;DLH9HE;450724;A320;;EDDF;EDDC;;3958595;20240316
202403160011864;FGSZA;;;;;;;3754784;20240316
202403160014982;DEAMX;;;;;;;3999223;20240316
202403160016557;FHCAM;;;;;;;3770380;20240316
202403160020911;TAP1325;455770;E190;;EIDW;LPPT;;4805146;20240316
202403160021253;LOT336;442369;E190;;LFPG;EPWA;;4763015;20240316
202403160022044;RYR6YW;440931;B738;;EPKK;LFBO;;5055097;20240316
202403160022842;VOE67TQ;463209;A320;;GMMX;LFQQ;;3437252;20240316
202403160023116;EFW87V;441139;A321;;GCRR;EGKK;;4197115;20240316
202403160003230;I7729;;;;;;;3267759;20240316
202403160005353;PHAWB;;;;;;;4741896;20240316
202403160006568;VLG4YH;445617;A20N;;EGKK;LEBL;;3432586;20240316
202403160008085;DLH5MV;444507;A320;;EDDF;ESGG;;3958327;20240316
202403160008242;MODES_3147746;;;;;;;3147746;20240316
202403160009589;FGOAM;;;;;;;3749900;20240316
202403160011514;EZY42FH;439117;A320;;EGKK;LFPG;;4226869;20240316
202403160012436;FGLDA;;;;;;;3746912;20240316
202403160012440;KLM1602;;;;;;;4739038;20240316
202403160012457;HBKLE;;;;;;;4922250;20240316
202403160014176;TAR251;447659;A320;;LFMN;DTMB;;172435;20240316
202403160016645;GILZZ;;;;;;;4201267;20240316
202403160016840;MODEA_7000;;;;;;;;20240316
202403160017505;RHH047;464255;LJ45;;EDDF;LTBA;;4967011;20240316
202403160018391;OOLVM;;;;;;;4502221;20240316
202403160019385;DLH4TP;452627;CRJ9;;LSGG;EDDM;;3952071;20240316
202403160019555;FPLBR;;;;;;;3750459;20240316
202403160019905;EFW77C;462595;A321;;EGKK;LPPR;;4197117;20240316
202403160019923;RYR60UC;450829;B738;;LEMD;EGSS;;5023547;20240316
202403160021160;RYR5569;443356;B738;;LIRF;EIDW;;5024991;20240316
202403160021246;EXS4TB;446129;B752;;GCRR;EGCC;;4220725;20240316
202403160021699;EJU17KL;450228;A319;;EHAM;LIMC;;4459775;20240316
202403160000615;CFG1MY;458084;A321;;EDDL;LEPA;;3957801;20240316
202403160002641;PYN02;438201;C525;;EGJJ;EGLF;;4226481;20240316
202403160002877;ARL505;438387;C501;;LFBD;LFLS;;3773984;20240316
202403160002918;ACA884;461669;A333;;CYUL;LSGG;;12603323;20240316
202403160005262;DLH73Y;458162;A321;;EDDF;LEMD;;3958376;20240316
202403160005958;MODEA_7000;;;;;;;;20240316
202403160006172;ACA823;;;;;;;12603351;20240316
202403160011821;IGITA;;;;;;;3146966;20240316
202403160012379;TRA1G;450070;B738;;LSGG;EHRD;;4739596;20240316
202403160013078;FGZAG;;;;;;;3761158;20240316
202403160013080;FPOLC;;;;;;;3753435;20240316
202403160013709;FGEKP;;;;;;;3739983;20240316
202403160015953;EAG9BN;436708;AT76;;EGAC;EGTE;;4226611;20240316
202403160017402;BAW364;447608;A319;;EGLL;LFLL;;4196529;20240316
202403160019508;VLG9SH;454491;A320;;LEVC;LEPA;;3420230;20240316
202403160019667;DRA67;;;;;;;3898279;20240316
202403160020641;NOZ41B;455219;B738;;LEBL;ENGM;;4687730;20240316
202403160021635;RYR484R;443682;B738;;EIDW;LEMD;;5022468;20240316
202403160022132;RYR7DU;454863;B738;;GCRR;EGNX;;5023490;20240316
202403160022294;NOZ81R;455143;B38M;;LEMG;ENGM;;4702425;20240316
202403160001129;RYR45YW;443888;B738;;LICJ;LIPX;;5055030;20240316
202403160002564;IBE05DM;462165;A320;;LEMD;LECO;;3425303;20240316
202403160004064;RYR85FB;;;;;;;5054996;20240316
202403160004491;EJU69WU;438224;A320;;LPPT;LIMC;;4456778;20240316
202403160005108;SWR41V;450766;BCS1;;LSGG;LSZH;;4921317;20240316
202403160005253;MODEA_7000;;;;;;;;20240316
202403160006653;DAL81;463418;A333;;LFPG;KSEA;;11219484;20240316
202403160007905;EZY58TQ;445755;A320;;LOWI;EGKK;;4220523;20240316
202403160008244;AFR75CP;434956;E170;;EDDV;LFPG;;3770080;20240316
202403160009994;MODEA_7000;;;;;;;;20240316
202403160010052;DLH4LV;458669;A319;;EDDF;EDDN;;3958152;20240316
202403160010919;MODEA_4440;;;;;;;;20240316
202403160011019;FHDIF;;;;;;;3771653;20240316
202403160011709;FHJNO;;;;;;;3777966;20240316
202403160015378;VLG5EN;447290;A321;;LPPR;LFPO;;3429140;20240316
202403160017329;FHBRM;;;;;;;3769900;20240316
202403160020826;THY5XX;467357;A321;;LFMN;LTFM;;4958798;20240316
202403160021100;BAW60;462961;B77W;;VRMM;EGLL;;4220382;20240316
202403160023097;KLM1057;445326;E75L;;EHAM;EGGD;;4739829;20240316
202403160023226;BRO922A;438866;B737;;EGCC;OMDW;;4197017;20240316
202403160003418;HLF9827;408095;B77L;;ZBTJ;LFPG;;7866139;20240316
202403160004278;DHX755;440864;B763;;LIMC;OBBI;;8995020;20240316
202403160006800;FJJBJ;;;;;;;3683900;20240316
202403160011366;BAW37WX;445404;A320;;LEMG;EGLL;;4595566;20240316
202403160013981;IBE32DY;464418;A321;;LIRF;LEMD;;3412814;20240316
202403160014596;EWG45CY;439635;A320;;GCLP;EDDL;;5055510;20240316
202403160015035;N406AH;;;;;;;12593133;20240316
202403160015065;GSAZY;;;;;;;4213063;20240316
202403160015119;ORT05B;465979;E55P;;EGBB;EGLF;;4454147;20240316
202403160015153;DERKY;;;;;;;4010664;20240316
202403160015965;FHBZH;;;;;;;3770151;20240316
202403160016565;FJGXJ;;;;;;;3732604;20240316
202403160017012;FGLKQ;;;;;;;3747152;20240316
202403160017548;BAW493U;457766;A320;;LXGB;EGLL;;4198976;20240316
202403160018795;THY3TF;;;;;;;4960868;20240316
202403160019637;ECEZZ;;;;;;;3429898;20240316
202403160020331;RYR7JJ;447834;B38M;;EGSS;LEBL;;5025124;20240316
202403160021372;TRA25P;444014;B738;;LEPA;EHEH;;4740299;20240316
202403160021441;EVE1134;;;;;;;3425349;20240316
202403160023023;WMT906;452721;A21N;;LIMF;LROP;;5055666;20240316
202403160023045;RYR9RF;443401;B38M;;LFML;EGSS;;5025108;20240316
202403160002808;EJU48TL;439283;A320;;EDDB;GCLA;;4456691;20240316
202403160003869;MODEA_4611;;;;;;;;20240316
202403160004735;ANE63LW;456191;CRJX;;LFRS;LEMD;;3430023;20240316
202403160005751;FBTKK;;;;;;;3689802;20240316
202403160008194;BAW393B;450631;A320;;EBBR;EGLL;;4220063;20240316
202403160009229;IBE31DR;463495;A20N;;LEMD;LKPR;;3437081;20240316
202403160009621;MODEA_7000;;;;;;;;20240316
202403160011562;TDR1806;437659;A319;;BKPR;LFSB;;5250065;20240316
