SYST_TRAJ_ID;FLPL_CALL_SIGN;FLPL_NUMB;FLPL_AIRC_TYPE;REQS_FLGT_LEVL;FLPL_DEPR_AIRP;FLPL_ARRV_AIRP;TRANSIT;MODES_ADRESS;FILE_DATE
202403220002609;EZY58VP;654475;A319;;EGKK;LEBL;;4198370;20240322
202403220003064;CTM3920;659384;TBM7;;LFBD;LFBG;;3897342;20240322
202403220003554;SWC981;;;;;;;4893319;20240322
202403220005718;FMMCB;;;;;;;3845102;20240322
202403220006676;FHCMD;;;;;;;3770755;20240322
202403220008686;SAMU34;;;;;;;3775089;20240322
202403220009224;THY99D;649645;B77W;;KMIA;LTFM;;4958538;20240322
202403220013647;EJU45UL;643466;A320;;LFBD;EGKK;;4457192;20240322
202403220013856;WMT1006;645664;A21N;;LRCL;EDFH;;5055628;20240322
202403220013997;JFA99D;632351;PC12;;LIPE;LFLY;;5046979;20240322
202403220016170;FGHFC;;;;;;;3742882;20240322
202403220016291;EIN55N;646235;A320;;LFLL;EIDW;;5022355;20240322
202403220018511;MODEA_4412;;;;;;;;20240322
202403220018529;LGL9513;630857;DH8D;;ELLX;EDDH;;5046489;20240322
202403220018630;VLG8604;648116;A21N;;LFPO;LEGR;;3437391;20240322
202403220019357;VIR24M;660832;B789;;KLAX;EGLL;;4223857;20240322
202403220020960;AFR1644;631694;E190;;LFLL;LFBO;;3769705;20240322
202403220023560;RYR1871;647839;B738;;LZIB;EHEH;;4768289;20240322
202403220023938;DLH3KT;635244;CRJ9;;EDDM;LFSB;;3952087;20240322
202403220024702;SWR59G;646974;BCS3;;LSGG;EDDF;;4921349;20240322
202403220024959;RYR28SK;651240;B738;;LIMC;LICC;;5054956;20240322
202403220025414;DLH1529;656870;E190;;EGAC;EDDF;;3953768;20240322
202403220025672;RYR46YZ;640674;B738;;LEVC;LIRP;;5055046;20240322
202403220027078;RYR9QH;642988;A320;;LIME;LDZA;;5055156;20240322
202403220000428;BCS4908;642982;B738;;EBBR;LFSB;;5023446;20240322
202403220000926;RYR8NL;644554;B38M;;EDLV;GMAD;;5055234;20240322
202403220003060;BEL6XC;661725;A320;;LFPG;EBBR;;4509131;20240322
202403220003248;T362;;;;;;;4947912;20240322
202403220004746;EJU18QG;635769;A20N;;EGKK;EHAM;;4459711;20240322
202403220005272;EDW140K;635207;A320;;LSZH;HESH;;4921529;20240322
202403220005535;TRA2G;633700;B738;;LOWI;EHEH;;4740301;20240322
202403220006156;KLM741;651146;B78X;;EHAM;SKBO;;4742702;20240322
202403220006946;HBZYK;;;;;;;4932734;20240322
202403220007100;ITY620;641660;A359;;LIRF;KLAX;;5025095;20240322
202403220007281;RYR2496;636861;B738;;LIRZ;EGSS;;5023401;20240322
202403220007352;AFR37NP;655313;A321;;LFRS;LFPG;;3755017;20240322
202403220007419;HBZQT;;;;;;;4932535;20240322
202403220007771;FBLKK;;;;;;;3681610;20240322
202403220009414;FJGRU;;;;;;;3716412;20240322
202403220011307;TAP431;648060;A321;;LFPO;LPPT;;4804936;20240322
202403220011646;BAW104;650220;B789;;OMDB;EGLL;;4222841;20240322
202403220011989;MODEA_7000;;;;;;;;20240322
202403220012905;PGC18Z;622073;PC12;;LFOV;LFLP;;4505697;20240322
202403220015421;FGTMP;;;;;;;3755407;20240322
202403220015789;EAP36A;664176;TB21;;LFMK;LFMU;;3776899;20240322
202403220016039;HBYLC;;;;;;;4931712;20240322
202403220017789;AME4585;596248;F900;;EBBR;LETO;;3412880;20240322
202403220018666;EWG5CL;10004124;"";;EDDK;LEPA;;3956462;20240322
202403220019091;HBKMJ;;;;;;;4922281;20240322
202403220020418;FJHSA;;;;;;;3678812;20240322
202403220021199;SAMU15;;;;;;;3779653;20240322
202403220022654;MODEA_4451;;;;;;;;20240322
202403220001214;BEL8QB;651313;A20N;;EBBR;EDDF;;4508738;20240322
202403220001654;RYR29RQ;633400;B38M;;EGNX;LEAL;;5025103;20240322
202403220002714;ITY2016;633148;A319;;LIRF;LIML;;5024424;20240322
202403220003005;OCN1TX;659030;A333;;MMUN;EDDF;;3958115;20240322
202403220003475;AUR201;627858;D228;;EGJA;EGJB;;4222879;20240322
202403220005797;FGBQF;;;;;;;3737093;20240322
202403220006280;SWR9SE;637552;A321;;LSZH;LPPR;;4920986;20240322
202403220009807;MODEA_7000;;;;;;;;20240322
202403220011545;N3012H;;;;;;;10692015;20240322
202403220013800;CCM40FY;639067;A320;;LFPO;LFKC;;3769920;20240322
202403220015394;ITY1296;648864;A319;;LIRN;LIML;;5024436;20240322
202403220015846;NOZ36C;649597;B38M;;ENGM;EGKK;;4901667;20240322
202403220015862;VLG64WR;648237;A321;;EBBR;LEBL;;3429315;20240322
202403220017035;FJGNW;;;;;;;3692252;20240322
202403220018064;N878CC;657476;CL60;;LFLL;CYYT;;11277379;20240322
202403220020707;DKWSH;;;;;;;4118499;20240322
202403220021819;WMT909;642680;A321;;LATI;LIPX;;4661094;20240322
202403220023829;EWG587;656710;B738;;LEPA;EDDK;;4838019;20240322
202403220024644;SWR1DP;646444;A20N;;EDDH;LSZH;;4921367;20240322
202403220024786;RYR52NX;650275;B738;;EPKK;EGHH;;4768301;20240322
202403220025068;DLH1VV;643896;CRJ9;;LSGG;EDDM;;3952086;20240322
202403220025077;RYR285;667064;B738;;EGSS;LFOB;;5022284;20240322
202403220025595;FYG22S;658877;FA8X;;EDMO;GVAC;;4508751;20240322
202403220026586;OEXUE;;;;;;;4459102;20240322
202403220000684;ITY675;630949;A339;;SBGR;LIRF;;5025408;20240322
202403220000728;RYR8KF;652677;B38M;;LIME;LICA;;5055723;20240322
202403220000819;EWG70WM;629185;A20N;;EDDS;LEMG;;3954115;20240322
202403220001270;DAL130;659455;B763;;KATL;EDDM;;10579953;20240322
202403220007510;DEDIU;;;;;;;4001144;20240322
202403220008709;SWW222;661400;GLEX;;EGSS;LSGG;;4921437;20240322
202403220008740;AAL239;653406;B788;;LIRF;KDFW;;11211918;20240322
202403220008941;FGMQH;;;;;;;3748359;20240322
202403220009869;LXM436;660051;E550;;LYBE;LSZH;;5055359;20240322
202403220010444;MODEA_7032;;;;;;;;20240322
202403220011530;AMX070;660526;B788;;MMMX;LIRF;;854108;20240322
202403220013495;FGAEZ;10005138;"";;;;;;20240322
202403220018124;TVF98EP;635677;B738;;LFPO;ESSA;;3761390;20240322
202403220020510;FPGLA;;;;;;;3730267;20240322
202403220020734;FHDVL;;;;;;;3772075;20240322
202403220021711;RYR12WL;651217;B38M;;EGSS;LEMG;;5025280;20240322
202403220021910;RYR4EH;640616;B38M;;EPKK;LEAL;;4768423;20240322
202403220024429;EWG34EM;651794;A320;;EDDS;LHBP;;5055392;20240322
202403220024820;N32CK;667444;P46T;;LFOZ;LFBD;;10710067;20240322
202403220025003;RYR77HN;649419;B738;;EPGD;EGGD;;4768305;20240322
202403220025126;BAW6;660807;B77W;;RJTT;EGLL;;4220382;20240322
202403220025715;CFG031;657030;B753;;HEGN;EDDF;;3951085;20240322
202403220026133;AFR96RB;647108;A320;;LFPG;LSZH;;3746540;20240322
202403220000740;TUI1AT;632535;B38M;;EDDS;LEPA;;3961892;20240322
202403220001554;WUK4WP;632681;A21N;;EGGW;EETN;;4225876;20240322
202403220001644;DLH4HR;653829;A20N;;EPKK;EDDF;;3958084;20240322
202403220003204;TFL751;651393;B38M;;EHEH;GVAC;;4741761;20240322
202403220003389;NOS4455;660370;B38M;;GOBD;LIPX;;5024822;20240322
202403220004303;DLH5LJ;655280;A320;;EDDL;EDDM;;3958504;20240322
202403220004525;BAW8YP;631166;A319;;ESGG;EGLL;;4196662;20240322
202403220006372;SAMU73;;;;;;;3779656;20240322
202403220006427;TAP430;635439;A321;;LPPT;LFPO;;4804936;20240322
202403220006541;CM43;662471;F260;;EBBE;EBBE;;4519545;20240322
202403220006670;FHDMM;662718;DA42;;LFMU;LFMK;;3771788;20240322
202403220007208;ECHMQ;;;;;;;3433110;20240322
202403220009276;EZY57CZ;635310;A20N;;EGGW;LFPG;;4224362;20240322
202403220010949;MODEA_6003;;;;;;;;20240322
202403220014891;AIC128;640321;B788;;EGLL;VABB;;8390127;20240322
202403220019960;RYR39JJ;639515;B738;;EGSS;LOWW;;4768169;20240322
202403220021493;VOE35FA;644895;A319;;LEVC;LEAS;;3432790;20240322
202403220022162;EAX4HS;;;;;;;3433541;20240322
202403220022534;FSF424H;666182;PC12;;LSGK;LFPB;;4595855;20240322
202403220023122;FJDON;;;;;;;3692284;20240322
202403220024556;LGL67M;650170;DH8D;;ELLX;LIMC;;5046480;20240322
202403220025113;RYR73FM;640294;B738;;LPFR;LOWW;;5055053;20240322
202403220026146;WZZ24ZX;661764;A21N;;LFOB;EPGD;;4661162;20240322
202403220026689;DLH8FF;643905;A320;;EDDF;EGCC;;3958595;20240322
202403220000324;ABD4800;632581;B744;;OMDW;EBLG;;5031243;20240322
202403220000542;CCA949;598500;A359;;ZBAA;LIMC;;7871909;20240322
202403220000711;RYR5904;650724;B738;;LIMF;LICT;;5054995;20240322
202403220000716;CPA315;629653;A359;;VHHH;LEMD;;7867065;20240322
202403220002198;THY6333;628168;A332;;GMMN;LSZH;;3781160;20240322
202403220002256;EZY25DE;654697;A320;;EGKK;LEMG;;4219963;20240322
202403220004598;MODEA_7000;;;;;;;;20240322
202403220005833;LGL6541;630010;DH8D;;ELLX;LIPZ;;5046484;20240322
202403220006796;ECNZC;661893;S22T;;LEMT;LFLN;;3437721;20240322
202403220009058;HBZIA;;;;;;;4932308;20240322
202403220009111;JTD741;645976;B738;;ESMX;GCLP;;4565844;20240322
202403220009594;KLM83J;;;;;;;4738242;20240322
202403220015112;MTG28;;;;;;;3896816;20240322
202403220018060;CTM2078;666894;C30J;;LFMI;LFOE;;3896812;20240322
202403220018147;JFL644;596715;C55B;;LFPB;LOWI;;4456624;20240322
202403220019213;EXS31CH;644201;B752;;LEAL;EGCC;;4195383;20240322
202403220020102;JFA33Q;663990;PC12;;LFQM;ELLX;;5046955;20240322
202403220020350;HBYIQ;;;;;;;4931648;20240322
202403220020762;VLG237G;639906;A320;;GMMX;LEBL;;3417490;20240322
202403220022199;FJVBJ;;;;;;;3718588;20240322
202403220022233;WMT5706;636364;A21N;;EGKK;LOWW;;5055560;20240322
202403220023865;VOE2422;661602;A320;;LFBD;LFQQ;;3433944;20240322
202403220025532;TRA96H;642693;B738;;LPFR;EHRD;;4739169;20240322
202403220027344;UAE232;628563;B77W;;KIAD;OMDB;;9004192;20240322
202403220000382;FPO7SN;648630;B738;;LFPG;EIDW;;3777027;20240322
202403220000707;RYR549;649551;B738;;LIPE;LIBD;;5055034;20240322
202403220000763;ETD89G;658884;A388;;OMAA;EGLL;;9004190;20240322
202403220003280;FJRPO;;;;;;;3675037;20240322
202403220003407;HBLVB;;;;;;;4923183;20240322
202403220004072;GGETU;;;;;;;4223881;20240322
202403220005444;N332BD;;;;;;;10722650;20240322
202403220005656;VOE38WR;656139;A319;;LEMG;LECO;;3429847;20240322
202403220006248;BAW554R;640081;A21N;;EGLL;LIRF;;4227019;20240322
202403220008258;EZY86YM;634504;A320;;LFPO;EGGD;;4219964;20240322
202403220008475;DLH1HW;;;;;;;3951978;20240322
202403220009326;FHMRT;;;;;;;3781171;20240322
202403220011219;DLA8HA;637929;E195;;EDDF;LIRQ;;3147092;20240322
202403220013514;DAH1020;643325;B738;;DAAG;LFML;;655481;20240322
202403220016376;AFR898;664151;B77W;;LFPG;TFFF;;3754509;20240322
202403220017362;BAW6B;660930;B772;;KSFO;EGLL;;4217851;20240322
202403220017473;ANE83PJ;650500;AT76;;LEMH;LEPA;;3424972;20240322
202403220019798;MODEA_6054;;;;;;;;20240322
202403220023522;EZS39FG;651520;A320;;LFBO;LSGG;;4921951;20240322
202403220023984;RCH270;664691;C17;;ETAR;KPSM;;11405320;20240322
202403220025168;RYR69DN;647919;B38M;;EHAM;LEMG;;5025353;20240322
202403220025653;EZS68RQ;634164;A320;;LFPO;LSGG;;4921894;20240322
202403220026476;CTN415;651382;A320;;EDDF;LDZA;;5250085;20240322
202403220000352;OYO10;10002773;"";;LFMT;LFLY;;3776588;20240322
202403220000536;MODEA_1000;;;;;;;;20240322
202403220001566;EWG6HY;629773;A319;;EDDL;EGLL;;3960278;20240322
202403220002107;BAW2AM;630590;A319;;EHAM;EGLL;;4196671;20240322
202403220002243;DHHTT;;;;;;;4056861;20240322
202403220002393;DEKUA;;;;;;;4006168;20240322
202403220002671;DLH5CT;;;;;;;3958148;20240322
202403220002922;IWOOD;;;;;;;3147795;20240322
202403220005430;MODEA_1641;;;;;;;;20240322
202403220005532;SAMU83;;;;;;;3774912;20240322
202403220005629;DEEFC;;;;;;;4001724;20240322
202403220006977;DEMWG;663463;TOBA;;EDFE;EDJA;;4007578;20240322
202403220007058;MODEA_7000;;;;;;;;20240322
202403220009317;OE9438;;;;;;;4457737;20240322
202403220009830;EDW324P;648144;A320;;LSZH;LGKL;;4921587;20240322
202403220009948;THY4AP;662191;A21N;;LEBL;LTFM;;4960885;20240322
202403220012715;GPCTW;627864;PC12;;EGTK;LSGS;;4223544;20240322
202403220016227;FBPRT;;;;;;;3685939;20240322
202403220017003;VLG6951;643678;A320;;LEPA;LFPO;;3425489;20240322
202403220017169;RYR1FH;647672;B738;;LFBO;LIME;;5055772;20240322
202403220017374;OEDHM;;;;;;;4458603;20240322
202403220019494;HBKMW;;;;;;;4922294;20240322
202403220020767;DMMZD;;;;;;;4191452;20240322
202403220023074;FGCAH;;;;;;;3737607;20240322
202403220025185;NSZ3991;650718;B738;;GCLP;ESSA;;4901396;20240322
202403220025300;MODEA_5001;;;;;;;;20240322
202403220026647;ITY078;650649;A20N;;LIRF;LEBL;;5025227;20240322
202403220027361;EZY72BX;651473;A20N;;LFPO;EGGD;;4224814;20240322
202403220027387;UPS249;690102;B763;;EIDW;EDDK;;10784702;20240322
202403220000559;BCS7916;634259;A306;;EDDP;LIPE;;5022997;20240322
202403220002861;AFR19BU;626193;E190;;LFPG;EDDN;;3769697;20240322
202403220004751;DLH1TU;632460;E190;;EDDF;ESGG;;3953767;20240322
202403220005218;TRA25R;634580;B738;;LOWS;EHRD;;4739597;20240322
202403220005612;DAH1036;648634;B736;;DAAG;LFLL;;655397;20240322
202403220008261;BTI65T;634895;BCS3;;EGKK;EVRA;;5254415;20240322
202403220008340;HBCYF;;;;;;;4917181;20240322
202403220009350;ELY315;648947;B789;;LLBG;EGLL;;7569605;20240322
202403220012046;YLMFG;;;;;;;5254332;20240322
202403220014585;DMHOG;;;;;;;4190469;20240322
202403220015251;DMS1;662912;DA62;;LSZL;LFMD;;5312834;20240322
202403220015346;FHRGO;;;;;;;3785934;20240322
202403220015387;DEKZO;;;;;;;4006312;20240322
202403220016731;PGT7TD;638758;A21N;;LTFJ;EDDS;;4966482;20240322
202403220016936;GWI9086;;;;;;;3951060;20240322
202403220017748;DEZBK;;;;;;;4015824;20240322
202403220018302;EZY40KC;645905;A320;;EGKK;EDDH;;4219963;20240322
202403220020962;FJVRZ;;;;;;;3683420;20240322
202403220023416;EJU41FT;655874;A320;;LFBD;LIMC;;4457192;20240322
202403220023736;BRD7275;665224;AT72;;LMML;LFML;;5055693;20240322
202403220024360;VOE26EH;651790;A320;;LFMN;LFRS;;3433945;20240322
202403220025137;AUA188;651894;A320;;EDDS;LOWW;;4457991;20240322
202403220025250;RGA05;;;;;;;4932564;20240322
202403220025811;RYR76QC;652846;B38M;;EIDW;LMML;;5055367;20240322
202403220000229;SAMU26;;;;;;;3779608;20240322
202403220000275;BCS7NC;654977;A306;;EBBR;EKCH;;3953699;20240322
202403220000730;AFR217;658582;B77W;;VABB;LFPG;;3754511;20240322
202403220002207;SWR225Z;654357;BCS3;;LSZH;LHBP;;5254436;20240322
202403220004511;RYR2CY;634633;B38M;;EGSS;LEAL;;5025217;20240322
202403220007353;FBSJU;;;;;;;3688756;20240322
202403220009208;DMHJF;;;;;;;4191417;20240322
202403220010928;MODEA_20;;;;;;;;20240322
202403220011586;EWG5CL;643719;A319;;EDDK;LEPA;;3956462;20240322
202403220012096;ABD714;660829;B744;;KGSP;EDFH;;5031242;20240322
202403220012150;VLG4VZ;639855;A319;;LIRQ;EGKK;;3428868;20240322
202403220013899;IOLBI;;;;;;;3147585;20240322
202403220014798;FHGAA;;;;;;;3774464;20240322
202403220016452;FJGSQ;;;;;;;3736412;20240322
202403220018576;QTR52U;641806;A388;;EGLL;OTHH;;434501;20240322
202403220019927;FJJYP;;;;;;;3718652;20240322
202403220020172;FCPHE;;;;;;;3718619;20240322
202403220021273;ESILM;631488;DA62;;EHLE;EDRK;;5312863;20240322
202403220022483;EAX4HS;;;;;;;3433541;20240322
202403220023512;THY9YH;646001;A321;;LSGG;LTFM;;4958860;20240322
202403220023700;AFR43SM;635276;A319;;LFPO;LFMN;;3753189;20240322
202403220025304;RYR596Y;651862;A320;;LPPR;LOWW;;5055163;20240322
202403220026891;BAW57K;638903;B789;;EGLL;FAOR;;4222838;20240322
202403220027430;RYR1LP;641376;B738;;LROP;LIMC;;5055768;20240322
202403220001520;RYR6SC;654217;B738;;EIDW;LEMG;;5023826;20240322
202403220003201;DLH2WN;632312;CRJ9;;EDDF;LJLJ;;3952080;20240322
202403220004602;MODEA_7000;;;;;;;;20240322
202403220004899;FGVCL;659509;P32R;;LFMV;LFMA;;3757410;20240322
202403220007330;FGORQ;;;;;;;3750448;20240322
202403220008388;NJE328L;661195;C56X;;EDMA;EDDS;;4789003;20240322
202403220008551;FGMRR;10004444;"";;;;;3748401;20240322
202403220012082;HBPOU;;;;;;;4925724;20240322
202403220012331;EVE1119;657908;A320;;LEAM;LEBB;;3425349;20240322
202403220013080;SWR5F;639920;E295;;LSZH;LIRQ;;4915858;20240322
202403220013099;HBYNU;;;;;;;4931782;20240322
202403220013396;JFA78H;658875;PC12;;ELLX;EDRK;;5047005;20240322
202403220017904;JEF22;659658;CL60;;EBBR;EFHK;;4602622;20240322
202403220018388;MODEA_4260;;;;;;;;20240322
202403220019538;TUI2259;652925;B738;;GCLP;EDDF;;3951025;20240322
202403220019639;DEATZ;;;;;;;3999407;20240322
202403220019737;DECKA;;;;;;;4000500;20240322
202403220020158;RYR87QQ;645166;B738;;EGSS;LFBI;;5022307;20240322
202403220020890;SAS806;646272;A20N;;EGLL;ENGM;;5025243;20240322
202403220021391;TVF86QK;641677;B738;;LFPO;LEZL;;3788449;20240322
202403220022374;PBW13;;;;;;;4052886;20240322
202403220022827;FHPBH;;;;;;;3783719;20240322
202403220022917;AEE3LG;645441;A21N;;EGLL;LGAV;;4634662;20240322
202403220027406;BCS2122;642328;B738;;LIMC;EGSS;;4530507;20240322
202403220003393;SHT7S;644453;A320;;EGPF;EGLL;;4217416;20240322
202403220006210;FGMRR;;;;;;;3748401;20240322
202403220008442;DLH492;661618;B789;;EDDF;CYVR;;3951105;20240322
202403220008992;MODEA_1465;;;;;;;;20240322
202403220012719;RYR97ME;645734;B738;;EIDW;LDZA;;5024991;20240322
202403220014129;EAX5FS;;;;;;;3433222;20240322
202403220015567;AMX007;660886;B789;;MMMX;EGLL;;854682;20240322
202403220016639;N59PV;626914;TBM9;;LFLI;LPPM;;10984551;20240322
202403220016792;PELIC42;;;;;;;3898226;20240322
202403220019073;FHPDS;;;;;;;3783794;20240322
202403220019568;DLH2KR;649013;A320;;EDDF;EGPH;;3958595;20240322
202403220021225;RYR837W;640185;B738;;LICJ;LIRP;;5055062;20240322
202403220021423;HBKFO;;;;;;;4922104;20240322
202403220021509;EZS53KF;633723;A320;;ESSA;LSGG;;4921891;20240322
202403220021789;DEOIC;;;;;;;4008562;20240322
202403220022154;RYR2FM;644670;B738;;EGKK;EIDW;;5023884;20240322
202403220022985;MODEA_5404;;;;;;;;20240322
202403220023813;VLG78SB;635193;A321;;LEPA;LEBL;;3429261;20240322
202403220023910;RYR54LK;640726;B738;;EDDK;LEBL;;5055061;20240322
202403220024770;FGLFI;;;;;;;3746984;20240322
202403220024801;FHFED;;;;;;;4822147;20240322
202403220024823;CCM62PM;648407;A20N;;LFKJ;LFML;;3792201;20240322
202403220025451;EJU46JZ;644246;A20N;;LIME;EHAM;;4459576;20240322
202403220025891;RYR9JQ;638939;B738;;LEMG;EGNM;;5023963;20240322
202403220026265;EZS24DH;644647;A320;;LFRS;LSGG;;4921891;20240322
202403220001093;BEL3631;651765;A320;;EBBR;LFPG;;4509131;20240322
202403220003878;FYL21YG;660262;C25B;;EBKT;EBBR;;5046862;20240322
202403220004019;PDY18B;629640;GA6C;;LIMC;EGGW;;4226200;20240322
202403220005754;MODEA_7001;;;;;;;;20240322
202403220007983;GFM6Y;592168;H25B;;ESSB;LEMG;;4901273;20240322
202403220008097;7000;;;;;;;3764091;20240322
202403220008572;OOHFE;;;;;;;4497605;20240322
202403220008889;HBCYP;;;;;;;4917191;20240322
202403220010842;EJU319T;639344;A319;;LFRB;LFLL;;4456472;20240322
202403220011516;HBKFD;;;;;;;4922093;20240322
202403220012487;HBWGP;;;;;;;4930243;20240322
202403220012577;EXS3CN;632939;B738;;LEMG;EGNM;;4226276;20240322
202403220013466;HBZNR;;;;;;;4932455;20240322
202403220018763;NJE712N;;;;;;;4797071;20240322
202403220019054;PGT48JT;639011;A21N;;EDDK;LTFJ;;4966536;20240322
202403220019260;FGNDP;;;;;;;3748975;20240322
202403220021625;SWR5YA;648490;BCS1;;LSZH;EGGD;;4921315;20240322
202403220021767;FJJOD;;;;;;;3697116;20240322
202403220022821;CTN27D;647926;A319;;LDDU;EDDF;;5250691;20240322
202403220023142;CFG6KW;654948;A339;;VRMM;EDDF;;3963463;20240322
202403220024989;KLM992;637985;E190;;EGLC;EHAM;;4737842;20240322
202403220026878;WZZ61;644963;A21N;;LIMC;LHBP;;4661057;20240322
202403220027280;SWR92;638962;B77W;;LSZH;SBGR;;4921629;20240322
202403220027284;RYR6UE;647356;B38M;;LICA;LIME;;5025367;20240322
202403220000420;AFR453;601447;A359;;SBGR;LFPG;;3788544;20240322
202403220000836;DLH797;629065;A346;;VHHH;EDDF;;3958032;20240322
202403220000989;EZS1571;631366;A320;;LSGG;EGBB;;4921951;20240322
202403220001716;GWI4EP;629665;A320;;EDDB;EDDS;;3954415;20240322
202403220001979;FWI560;632495;A359;;MDSD;LFPO;;3781779;20240322
202403220002363;IBE3195;660837;A319;;EDDM;LEMD;;3420750;20240322
202403220003178;EJU84UT;639744;A320;;LFPG;LIMC;;4456899;20240322
202403220003486;NBT62X;646934;B789;;KMIA;EDDB;;4698414;20240322
202403220006571;MOONL;626206;GLEX;;LLBG;LFLB;;4344640;20240322
202403220007785;VEUX72;;;;;;;3897129;20240322
202403220012132;MODEA_3425;;;;;;;;20240322
202403220014276;JFA80N;629970;PC24;;LIML;LSGK;;5046966;20240322
202403220015240;WMT9RA;646137;A321;;LIME;LATI;;4661114;20240322
202403220015984;MODEA_4441;;;;;;;;20240322
202403220016366;VLG1JE;641870;A321;;EGKK;LFPO;;3428937;20240322
202403220019957;RYR4BQ;653276;B38M;;LFML;GMAD;;5055308;20240322
202403220021582;FHTER;;;;;;;3787921;20240322
202403220022907;BOX452;645187;B77L;;EDDF;KJFK;;3949955;20240322
202403220023447;RYR447B;650210;B738;;LIRP;LICJ;;5055062;20240322
202403220024131;OCN2LG;641009;A320;;GCTS;EDDF;;3958457;20240322
202403220024391;RYR1NC;635949;B738;;LFML;LHBP;;4768300;20240322
202403220001853;VLG91YD;637656;A320;;EHAM;LEMG;;3425482;20240322
202403220003731;BAW811;630552;A320;;EKCH;EGLL;;4196807;20240322
202403220004070;RYR101;660635;B38M;;EDSB;EINN;;5055232;20240322
202403220005575;FBTKT;;;;;;;3689811;20240322
202403220005793;CFG3866;643578;A339;;EDDF;MDLR;;3963470;20240322
202403220010283;RYR55AP;638869;B738;;LIRA;LPPT;;5023748;20240322
202403220011256;FHECK;663632;TBM9;;LFBP;LPSR;;3772490;20240322
202403220012400;CFG9PA;637426;A320;;EDDL;GCRR;;3957861;20240322
202403220012857;VJH565;659747;E550;;LFMN;LSGG;;3980915;20240322
202403220013636;FGN9362;;;;;;;3845142;20240322
202403220014310;DLH470;663326;B789;;EDDF;CYYZ;;3951109;20240322
202403220016965;EZY39LE;647759;A319;;EGKK;LFMN;;4217703;20240322
202403220020299;FGMPM;664422;BE9L;;LFLS;LFKC;;3748332;20240322
202403220021088;DEDVH;;;;;;;4001469;20240322
202403220022321;MODEA_4441;;;;;;;;20240322
202403220022702;DAH2014;639080;B738;;DAAG;LEBL;;655501;20240322
202403220022883;MODEA_4251;;;;;;;;20240322
202403220023520;AFR1440;647788;A320;;LFPG;EHAM;;3772896;20240322
202403220024065;AAO10;;;;;;;4838205;20240322
202403220025252;LBT509;657196;A320;;LFPG;DTTJ;;172467;20240322
202403220026213;EJU315U;654179;A319;;LFRS;LFLL;;4459574;20240322
202403220027394;RYR8UT;638477;B738;;LEAL;EGNX;;5023763;20240322
202403220000140;ANE2190;624037;CRJX;;EYKA;LEVT;;5024808;20240322
202403220000143;BAW83;600371;B772;;EGLL;DNAA;;4195769;20240322
202403220000198;BCS6TP;659179;B752;;EBBR;EDDP;;3961010;20240322
202403220000863;DAL106;659559;B764;;KJFK;EDDF;;11235263;20240322
202403220002365;VLG3MA;655246;A320;;LEPA;LEBL;;3428616;20240322
202403220003662;BELIGOUA;;;;;;;3906336;20240322
202403220007410;UAE32N;660229;A388;;OMDB;EGBB;;9004152;20240322
202403220011205;CES554;663671;B77W;;LFPG;ZSPD;;7867808;20240322
202403220012297;BAW791G;637482;A320;;ESGG;EGLL;;4198976;20240322
