SYST_TRAJ_ID;FLPL_CALL_SIGN;FLPL_NUMB;FLPL_AIRC_TYPE;REQS_FLGT_LEVL;FLPL_DEPR_AIRP;FLPL_ARRV_AIRP;TRANSIT;MODES_ADRESS;FILE_DATE
202403190003504;MODEA_7000;;;;;;;;20240319
202403190003620;VLJ745Q;529571;H25B;;LFPB;LSGG;;3783927;20240319
202403190004474;SAMU34;;;;;;;3775089;20240319
202403190005327;OCN25W;537487;A320;;EDDF;GCLP;;3958457;20240319
202403190005343;AFR52ER;544875;A320;;LFML;LFPG;;3794092;20240319
202403190006287;MODEA_2460;;;;;;;;20240319
202403190006858;JFA46Z;530879;PC24;;EGLF;EGWU;;5047002;20240319
202403190007732;IDDRG;;;;;;;3147577;20240319
202403190008534;CUCO314;;;;;;;3437450;20240319
202403190010919;FHDFK;;;;;;;3771562;20240319
202403190011360;VLG4EM;556390;A321;;GCRR;LFPO;;3429261;20240319
202403190012232;MODEA_7000;;;;;;;;20240319
202403190012341;GWEAT;;;;;;;4218663;20240319
202403190012749;IBSAL;;;;;;;3147827;20240319
202403190015355;PEG33;;;;;;;4947884;20240319
202403190016094;WUK51ZX;536747;A21N;;EGKK;GMMX;;4227009;20240319
202403190016317;SUI012;499025;CL60;;LSZB;EPRZ;;4947780;20240319
202403190016429;FGKQZ;;;;;;;3746329;20240319
202403190018368;AEE713;534429;A320;;LEBL;LGAV;;4624833;20240319
202403190020256;THY84Q;547857;B38M;;LEVC;LTFM;;4960356;20240319
202403190023296;NOZ19S;551156;B738;;EGKK;ENBR;;4693735;20240319
202403190000825;UAE7;506892;A388;;OMDB;EGLL;;9004146;20240319
202403190002290;DLH7EE;554218;A320;;EDDF;EDDB;;3958323;20240319
202403190002422;KLM1721;533951;E295;;EHAM;EBBR;;4744431;20240319
202403190006286;SAS4697;542871;A20N;;ENGM;GCLP;;4901539;20240319
202403190007237;MODEA_7000;;;;;;;;20240319
202403190007505;FJRNE;;;;;;;3772380;20240319
202403190008016;BAW86LH;547966;A320;;LEMD;EGLL;;4595564;20240319
202403190009144;SVA926;558680;B744;;EDDF;OEJN;;5055600;20240319
202403190009564;ANE54AJ;551751;CRJX;;LFML;LEMD;;3424661;20240319
202403190013400;FHCMD;;;;;;;3770755;20240319
202403190013440;MODEA_7000;;;;;;;;20240319
202403190013948;FHFGA;;;;;;;3773632;20240319
202403190017339;MODEA_7000;;;;;;;;20240319
202403190018164;AFR86XF;539140;A320;;LEMD;LFPG;;3746541;20240319
202403190019107;BAW796K;538003;A319;;EGLL;LSGG;;4196529;20240319
202403190019534;FGAVN;;;;;;;3736237;20240319
202403190019668;HBQXH;;;;;;;4926621;20240319
202403190019788;RYR7NL;541034;B738;;EHEH;LPFR;;5023584;20240319
202403190020605;EZY80GH;534676;A320;;EGGP;LSGG;;4222566;20240319
202403190021036;SWR112E;547341;A320;;LSZH;EDDM;;4920850;20240319
202403190023657;EZY81ZK;541087;A320;;LEAL;EGKK;;4222066;20240319
202403190000762;EZS96RP;532378;A320;;LFSB;EDDB;;4921895;20240319
202403190001839;BAW12TB;556952;B772;;KTPA;EGKK;;4196034;20240319
202403190002162;FGVSU;;;;;;;3757652;20240319
202403190004490;CFE75A;536565;E190;;EGLC;EGAC;;4221805;20240319
202403190007110;FHFMT;;;;;;;3773843;20240319
202403190010255;OOKWI;;;;;;;4501225;20240319
202403190010257;SWR447G;551974;A320;;LSZH;LOWW;;4920814;20240319
202403190010464;CFG2114;539961;A339;;EDDF;MMUN;;3963462;20240319
202403190010975;FGCGA;497304;BE9L;;EBBR;LIMC;;3737792;20240319
202403190014820;ECNZS;;;;;;;3437833;20240319
202403190015372;DLH4KX;553573;A320;;LIRN;EDDF;;3958611;20240319
202403190016241;DEOFP;;;;;;;4008497;20240319
202403190016622;OEEMI;531524;PC12;;LOWW;LFMV;;4459927;20240319
202403190016769;ROF126;563213;C27J;;ETAR;LROP;;4863402;20240319
202403190017245;JFA14V;561824;PC12;;LFSM;LSGG;;5047004;20240319
202403190018010;KAL517;562042;B748;;EHAM;EDDF;;7454243;20240319
202403190018542;SHT9W;538792;A319;;EGPH;EGLL;;4196530;20240319
202403190020139;RYR77ZC;537035;B38M;;EGSS;LPFR;;5025355;20240319
202403190020165;AFR1489;535385;E190;;LFRS;LFLL;;3769712;20240319
202403190020932;MODEA_7000;;;;;;;;20240319
202403190022350;MODEA_7000;;;;;;;;20240319
202403190006965;VLG9VN;549176;A21N;;LEZL;LEBL;;3437392;20240319
202403190007587;AFR639;557571;A359;;OMAA;LFPG;;3788563;20240319
202403190008157;ANA204;559316;B789;;EDDF;RJTT;;8841114;20240319
202403190009057;DLA2PP;536000;E190;;EDDF;EPKT;;3148211;20240319
202403190010427;VLG9BJ;551088;A20N;;LEBL;LEAS;;3432586;20240319
202403190011456;MODEA_6253;;;;;;;;20240319
202403190012193;EAP35A;562106;PA34;;LFMP;LFMT;;3785921;20240319
202403190012368;OEXHY;;;;;;;4459715;20240319
202403190013415;BAW460M;548665;A320;;EGLL;LEMD;;4221502;20240319
202403190015636;FCVAT;;;;;;;3730139;20240319
202403190015658;CFE9761;561286;E190;;EGTE;EGLC;;4225435;20240319
202403190015694;RAFUT75;;;;;;;3786088;20240319
202403190016636;MODEA_6022;;;;;;;;20240319
202403190016843;MTL928C;559382;SF34;;LKMT;LEZG;;5254178;20240319
202403190017550;MODEA_7050;;;;;;;;20240319
202403190018349;BAW13MR;542745;A319;;LFML;EGLL;;4196471;20240319
202403190021438;FHBKT;;;;;;;3769683;20240319
202403190021739;EZS32RZ;535206;A320;;LEAL;LFSB;;4921895;20240319
202403190021961;MODEA_5007;;;;;;;;20240319
202403190022044;DLH4XV;554082;A320;;ENGM;EDDF;;3958593;20240319
202403190022362;DCAWO;555122;C56X;;LFSB;EDDS;;3981898;20240319
202403190022857;UNI137;561371;LJ45;;EHAM;EDDK;;3995178;20240319
202403190001183;LXDCC;531582;PC24;;LFBD;EBLG;;5046999;20240319
202403190003759;MAE51;;;;;;;3896620;20240319
202403190004257;FHFMU;;;;;;;3773844;20240319
202403190006707;DGWIT;528787;PA34;;LHJK;EDRK;;4049139;20240319
202403190007624;RYR49WZ;554104;B38M;;EGCC;LPFR;;5025271;20240319
202403190007938;EDL5;559056;EC35;;ZZZZ;EDJA;;4052686;20240319
202403190009103;DLH1424;552927;A320;;EDDF;LATI;;3958446;20240319
202403190011101;NAK727;555512;TB20;;LFLW;LFLN;;3748366;20240319
202403190011403;RYR59EE;533510;B738;;GCLP;EDJA;;5054959;20240319
202403190012446;HBPRL;;;;;;;4925793;20240319
202403190012541;DLH8RM;546806;A320;;EDDM;EDDL;;3958500;20240319
202403190013893;FJGTX;;;;;;;3680733;20240319
202403190016261;DLH2VX;554255;A320;;EDDF;EIDW;;3958596;20240319
202403190016644;APP562;550997;E145;;LIMC;LFMN;;5270592;20240319
202403190018498;VIR251;549140;B789;;ZSPD;EGLL;;4222669;20240319
202403190018819;OCO316T;;;;;;;4490371;20240319
202403190019920;EJU48MG;539825;A320;;LIMC;EGKK;;4456584;20240319
202403190020629;SKYHWK1;;;;;;;12587633;20240319
202403190020711;SAMU73;;;;;;;3779656;20240319
202403190023846;RYR1YW;552469;B738;;LPPT;EIDW;;5023545;20240319
202403190001242;VLG96UP;549864;A320;;LIRF;EGKK;;3424410;20240319
202403190003631;AFR58YK;528224;E190;;LFPG;LFSB;;3769697;20240319
202403190003673;PGC34U;;;;;;;4505705;20240319
202403190006810;NJE224M;557714;C68A;;LSGG;LFPB;;4796469;20240319
202403190007398;RYR2FX;540821;B738;;GCRR;EGPH;;5025747;20240319
202403190008088;FHPHX;530586;H25B;;LSGG;EPKK;;3783927;20240319
202403190008363;RYR55BR;534193;B738;;LEMG;EIDW;;5023761;20240319
202403190008655;AFR89YZ;529681;E190;;EGBB;LFPG;;3769696;20240319
202403190008909;MODEA_3601;;;;;;;;20240319
202403190009566;RYR30AK;552123;B738;;EFHK;LIME;;5055008;20240319
202403190011335;FGTPZ;;;;;;;3755513;20240319
202403190012493;EWG7642;532829;A320;;EDDH;LPFR;;5055567;20240319
202403190012801;WUK234;535169;A21N;;EGGW;LTAI;;4226372;20240319
202403190013100;SAMU34;;;;;;;3775089;20240319
202403190013578;ITLFA;;;;;;;3147940;20240319
202403190014055;FHEJB;;;;;;;3772705;20240319
202403190014596;VLG60AA;534176;A320;;LEMH;LEBL;;3438081;20240319
202403190015520;FJKMF;;;;;;;3720412;20240319
202403190017618;DLH51V;553911;A319;;EDDF;LFLL;;3957832;20240319
202403190020453;AFR1545;540924;E170;;LFML;LFLL;;3770092;20240319
202403190020567;DAH1037;538573;B736;;LFLL;DAAG;;655397;20240319
202403190000112;ELY004;531084;B789;;KJFK;LLBG;;7569601;20240319
202403190000509;TAY5TR;539912;B738;;LFPG;EDDS;;4459311;20240319
202403190001048;DAL98;556730;A333;;KDTW;LFPG;;11209373;20240319
202403190001216;HBZHY;;;;;;;4932306;20240319
202403190004179;AFR37QT;546821;A318;;LFMN;LFPO;;3756241;20240319
202403190006235;FBLKK;;;;;;;3681610;20240319
202403190006705;THY3QM;534286;A21N;;EDDS;LTFM;;4960912;20240319
202403190007512;EZY2649;534942;A320;;LSGG;EGHH;;4219965;20240319
202403190008458;SAMU41;;;;;;;3770611;20240319
202403190008801;VLG43JM;546145;A320;;LEBL;LIMC;;3425487;20240319
202403190009232;MODEA_4471;;;;;;;;20240319
202403190009695;OYO5;524145;P180;;LFBD;LFPB;;3789226;20240319
202403190010522;RYR23XR;548041;B738;;EBCI;LIRP;;5055002;20240319
202403190013298;HBSBD;;;;;;;4927397;20240319
202403190014333;FGCNG;;;;;;;3738022;20240319
202403190014684;NOS197;534843;B789;;MMUN;LIRF;;5023994;20240319
202403190014761;DLA4RP;549406;E190;;EPKT;EDDF;;3148211;20240319
202403190017420;TVF8602;536995;B738;;LFPO;DTTJ;;3761396;20240319
202403190018239;MODEA_4451;;;;;;;;20240319
202403190018864;FGSHS;;;;;;;3754226;20240319
202403190019838;FGTZS;;;;;;;3755826;20240319
202403190022550;IBS37NQ;548352;A320;;EKCH;LEMD;;3413634;20240319
202403190000350;ELY002;501474;B789;;KJFK;LLBG;;7569600;20240319
202403190000394;DLH501;531705;A343;;SBGL;EDDF;;3958007;20240319
202403190003033;QTR38U;534393;A359;;LEBL;OTHH;;434444;20240319
202403190003193;NOZ9CQ;551287;B738;;ENGM;LEAL;;4687795;20240319
202403190004395;EJU91KH;541300;A320;;LEBL;LIMC;;4457554;20240319
202403190005435;FMY8570;;;;;;;3770030;20240319
202403190005965;MODEA_20;;;;;;;;20240319
202403190007993;DLH7ET;553277;A321;;EDDF;LGAV;;3957911;20240319
202403190008665;TCKLY;531739;GL5T;;EGKB;LTFM;;4959641;20240319
202403190009313;VOE418;558641;A320;;LFML;LIEO;;3434057;20240319
202403190011894;FHOPI;;;;;;;3783144;20240319
202403190014179;MODEA_7000;;;;;;;;20240319
202403190014383;DEYLA;;;;;;;4015398;20240319
202403190017441;FAYME;;;;;;;3754747;20240319
202403190017721;MDAWN;560358;BE20;;EIWF;EBBR;;4344725;20240319
202403190018818;FJFXP;;;;;;;3730972;20240319
202403190019414;LGL5782;532449;DH8D;;ESSA;ELLX;;5046484;20240319
202403190019814;RGA12;;;;;;;4932566;20240319
202403190020087;DSF99IS;527326;F900;;LFMI;LFBD;;3746252;20240319
202403190023347;EJU91XM;542860;A320;;EGKK;LPPT;;4456969;20240319
202403190023911;BCS7019;10018914;"";;LIPO;EBBR;;3961008;20240319
202403190002106;RYR48DY;542657;B738;;EIDW;LPPT;;5024992;20240319
202403190005311;HBFPC;495867;PC12;;EDDG;LSZR;;4918972;20240319
202403190005320;IAPCE;;;;;;;3146549;20240319
202403190008211;NOZ15U;546684;B738;;EGKK;ENBR;;4693735;20240319
202403190008218;FGNEP;;;;;;;3749007;20240319
202403190009962;VIR131;559728;A333;;EGLL;TBPB;;4219933;20240319
202403190010349;MODES_3776300;;;;;;;3776300;20240319
202403190010560;FHBFO;;;;;;;3769518;20240319
202403190012230;GWI1XK;549667;A319;;EDDS;EDDB;;3950830;20240319
202403190012461;FJVUR;;;;;;;3720124;20240319
202403190012516;BEL6UA;550404;A319;;ESSA;EBBR;;4509295;20240319
202403190014232;OCN5RP;548406;A320;;EDDF;LEPA;;3958451;20240319
202403190014839;BLT386C;561145;C172;;LFPN;LFRG;;3783018;20240319
202403190015287;CAZ101;556586;F2TH;;LIPX;LSGG;;4920643;20240319
202403190015862;DENES;;;;;;;4007798;20240319
202403190018845;DHDTC;;;;;;;4054140;20240319
202403190021291;TAP1243;537848;A20N;;LKPR;LPPT;;4805318;20240319
202403190022949;RYR7MF;536511;B38M;;EBBR;LEBL;;5025216;20240319
202403190023510;WMT2197;548738;A21N;;HESH;LIMC;;5055630;20240319
202403190023806;TAY2SF;551148;B738;;LROP;LFPG;;4459695;20240319
202403190001912;DLH877;553680;A319;;ENBR;EDDF;;3958156;20240319
202403190003005;S5BBG;531149;C550;;LESU;EBCI;;5270679;20240319
202403190004115;BEL2JZ;558367;A319;;EBBR;ESSA;;4509295;20240319
202403190005559;FJKQS;;;;;;;3699420;20240319
202403190005797;VLG1MW;535459;A320;;LPPR;LEBL;;3425941;20240319
202403190007461;ECA2JP;;;;;;;4081609;20240319
202403190007754;EXS5YK;538913;A21N;;EGCC;GCTS;;4226795;20240319
202403190008498;HBYOY;;;;;;;4931812;20240319
202403190009400;CAIMN21;;;;;;;4169132;20240319
202403190009728;MODEA_7000;;;;;;;;20240319
202403190011095;FJFVB;;;;;;;3730780;20240319
202403190012137;NATO10;;;;;;;5047233;20240319
202403190012138;BAW308;535787;A20N;;EGLL;LFPG;;4225526;20240319
202403190015136;OOSTZ;;;;;;;4509338;20240319
202403190016279;RYR4KG;539169;B38M;;LIME;LICJ;;5055691;20240319
202403190016298;FHBAI;562681;P180;;LFPB;LFRU;;3769352;20240319
202403190018333;WMT67PA;550011;A21N;;LROP;LEAL;;5055783;20240319
202403190018583;MODEA_6004;;;;;;;;20240319
202403190020530;DUKE31;559692;BE20;;ETAD;ETNG;;11404289;20240319
202403190023182;LGL5436;544996;DH8D;;EKCH;ELLX;;5046485;20240319
202403190023402;UNI131;588543;LJ45;;LEVC;EDDK;;3981316;20240319
202403190000557;ETD72E;555833;B78X;;OMAA;EIDW;;9004349;20240319
202403190001255;AEA6006;538186;B738;;LEPA;LEBL;;3425475;20240319
202403190003877;CCM35AT;547315;A20N;;LFPO;LFKB;;3792197;20240319
202403190005088;SWR579Y;535022;BCS3;;EIDW;LSZH;;4921337;20240319
202403190005734;MODEA_7000;;;;;;;;20240319
202403190007796;HBORA;;;;;;;4925106;20240319
202403190009375;DEFJJ;;;;;;;4002511;20240319
202403190009515;AFR74YR;530085;E170;;LFPG;LFRN;;3770088;20240319
202403190009587;HERKY25;560298;C30J;;ETAD;ETAR;;11423249;20240319
202403190012180;MODEA_3432;;;;;;;;20240319
202403190013225;AFR1707;531365;E190;;LFBO;LFLL;;3769709;20240319
202403190017914;FHFMU;;;;;;;3773844;20240319
202403190018296;VKG1305;551415;A321;;GCTS;EFHK;;4575333;20240319
202403190019400;RGA06;;;;;;;4932562;20240319
202403190019681;FGPJL;;;;;;;3751211;20240319
202403190020048;RYR394K;553438;B38M;;LPPR;ELLX;;5025086;20240319
202403190020133;N4068Q;;;;;;;10798698;20240319
202403190020478;UPS9;;;;;;;11010849;20240319
202403190022040;WZZ9459;534663;A21N;;GCFV;EPWA;;4661052;20240319
202403190022290;N262CD;564980;SR20;;LFEY;LFRS;;10651297;20240319
202403190022485;SWT5782;537518;B738;;LFKB;LFML;;3437774;20240319
202403190001697;BTI6WU;533224;BCS3;;EYVI;GCTS;;5254468;20240319
202403190006805;ISSKK;;;;;;;3146472;20240319
202403190006839;EXS72LK;545042;B738;;EGNX;LEAL;;4226638;20240319
202403190007269;FHDGO;;;;;;;3771598;20240319
202403190008115;CHOUC74;;;;;;;3845122;20240319
202403190008154;MODEA_7072;;;;;;;;20240319
202403190008178;CTM1736;532929;E121;;LFLN;LFOA;;3906474;20240319
202403190010774;SAMU05;;;;;;;3781032;20240319
202403190011449;THY6HD;558774;A21N;;LTFM;LPPT;;4960878;20240319
202403190011669;BAW700W;;;;;;;4197723;20240319
202403190014482;RYR2MV;548320;B738;;LIMC;LICA;;5055005;20240319
202403190015106;VLG7HK;539277;A320;;LMML;LEBL;;3420364;20240319
202403190015813;OHWWW;555246;PC12;;LFMQ;LFGF;;4602986;20240319
202403190016557;FGVLF;;;;;;;3757413;20240319
202403190018097;DFBSF;;;;;;;4017613;20240319
202403190018769;RYR300X;534644;A320;;LDZA;LEMG;;5055178;20240319
202403190018942;BAW660E;550201;A20N;;EGLL;LCLK;;4224100;20240319
202403190020382;RYR8Q;549158;B738;;LIMJ;LICC;;5055110;20240319
202403190022286;SWR5SF;10018838;"";;EDDL;LSZH;;4921338;20240319
202403190022297;IBE32SD;565153;A20N;;LEMD;EBBR;;3438037;20240319
202403190023927;MSA55B;;;;;;;5055641;20240319
202403190000938;BCS938;542031;B752;;LFPG;GMMN;;4459454;20240319
202403190001071;BEL3ZY;546786;A320;;EBBR;LFPG;;4509800;20240319
202403190002894;WMT557;552391;A320;;EDLW;LRIA;;5055686;20240319
202403190004075;HBZOY;;;;;;;4932488;20240319
202403190004376;TJT72NL;543064;B190;;LFBP;LFLL;;3768804;20240319
202403190005099;FHBKE;;;;;;;3769668;20240319
202403190005146;RYR2XV;551702;B738;;LFML;LFQQ;;5055091;20240319
202403190007768;IAPCE;;;;;;;3146549;20240319
202403190009393;EAG43TU;530151;AT76;;EGHI;EGAC;;4226883;20240319
202403190010293;VLG2LT;549478;A320;;LEBL;LIEE;;3425290;20240319
202403190011299;RYR8FK;553016;B738;;EBCI;LFBO;;5054997;20240319
202403190013673;MODEA_4451;;;;;;;;20240319
202403190014078;FUGBG;;;;;;;3896628;20240319
202403190017568;HBKLT;;;;;;;4922265;20240319
202403190018297;RYR9XM;552273;A320;;LOWW;LEPA;;5055159;20240319
202403190018771;KLM1460;535838;E295;;LFRS;EHAM;;4744322;20240319
202403190018969;FHCJM;;;;;;;3770668;20240319
202403190019189;FHAPO;;;;;;;3768814;20240319
202403190019614;IBE32ZW;562132;A321;;LEMD;LIML;;3417027;20240319
202403190021039;EZS21YB;538242;A320;;LFSB;EDDB;;4921908;20240319
202403190022495;EJU17QA;540887;A21N;;LKPR;LPPT;;4458002;20240319
202403190001362;RYR11SB;538721;B38M;;EGSS;GCTS;;5025355;20240319
202403190004310;PELIC33;;;;;;;3898221;20240319
202403190005057;ABR469;547749;B738;;LIMC;EDDV;;5025100;20240319
202403190005532;FBXAT;;;;;;;3693587;20240319
202403190005639;MODEA_1204;;;;;;;;20240319
202403190006092;MODEA_6100;;;;;;;;20240319
202403190007035;LGL5807;529629;DH8D;;ELLX;LHBP;;5046486;20240319
202403190010765;FJISS;;;;;;;3734524;20240319
202403190010880;HBPJC;527461;P46T;;LSZM;EDVK;;4925576;20240319
202403190011966;TVF14HV;550880;B738;;LFPO;GMME;;3789593;20240319
202403190012018;GWEAT;;;;;;;4218663;20240319
202403190012297;AFR88MA;548640;A320;;LFPG;ENGM;;3746530;20240319
202403190012325;FGNMV;;;;;;;3749269;20240319
202403190014018;SAS682;552916;A20N;;LIRF;EKCH;;5025170;20240319
202403190018360;HBYVC;;;;;;;4931972;20240319
202403190018657;PGT7TY;539390;A21N;;EDDS;LTFJ;;4966529;20240319
202403190020535;AFR54NR;553102;A320;;LEMD;LFPG;;3746544;20240319
202403190021360;MODEA_4450;;;;;;;;20240319
202403190022103;AAB76L;527436;C25C;;EBKT;LFSN;;4502200;20240319
202403190022199;EWG19J;544370;A320;;LIMC;EDDL;;3954411;20240319
202403190022582;IBE34BY;573136;A321;;LEMD;LSGG;;3416327;20240319
202403190000255;OCN133C;531530;A333;;FYWH;EDDF;;3958115;20240319
202403190000332;TAY4KU;545591;B738;;LFPG;EFHK;;4459253;20240319
202403190001678;BCS9114;546214;B734;;LIMC;LDZA;;5023917;20240319
202403190004189;LGL82P;528510;DH8D;;LFPG;ELLX;;5046490;20240319
202403190004196;IMIAJ;;;;;;;3147884;20240319
202403190004422;KNE642;538279;A20N;;EBBR;OEJN;;7437503;20240319
202403190004933;FHPEF;;;;;;;3783813;20240319
202403190005451;MODES_28672;;;;;;;28672;20240319
202403190005579;FHRDV;;;;;;;3785845;20240319
202403190005946;AUR501;530212;D228;;EGJA;EGHI;;4222879;20240319
202403190006906;GFA022;558605;A21N;;LIMC;OBBI;;8994978;20240319
202403190007326;ITY1530;536588;A320;;LIML;LIEE;;5023640;20240319
202403190012532;VLG37GP;550756;A320;;EGKK;LEBL;;3425938;20240319
202403190012635;TAP55TG;539967;A21N;;LPPT;EDDM;;4804945;20240319
202403190012712;FJDRL;;;;;;;3813212;20240319
202403190015022;DMFBR;;;;;;;4192038;20240319
202403190016824;FGJXE;;;;;;;3745508;20240319
202403190017314;BYD091;560788;A319;;LSZH;OMDW;;368806;20240319
202403190020460;IBE34WR;562450;A321;;LEMD;LFPO;;3417028;20240319
202403190000455;FPO7RB;542604;B738;;LFPG;ESGG;;3777029;20240319
202403190002443;DLH5UW;557146;A319;;EDDF;EDDM;;3957834;20240319
202403190002764;WMT87JH;546725;A21N;;LIRF;LEZL;;5055560;20240319
