SYST_TRAJ_ID;FLPL_CALL_SIGN;FLPL_NUMB;FLPL_AIRC_TYPE;REQS_FLGT_LEVL;FLPL_DEPR_AIRP;FLPL_ARRV_AIRP;TRANSIT;MODES_ADRESS;FILE_DATE
202403210012757;OOMAR;;;;;;;4502578;20240321
202403210013013;RYR45EX;600513;B38M;;LPPR;EHEH;;5024043;20240321
202403210014501;WMT229;602967;A321;;LOWW;LEBL;;4661104;20240321
202403210015357;MODEA_7000;;;;;;;;20240321
202403210016018;VLG2EM;607658;A320;;LEBB;GCLP;;3425537;20240321
202403210017641;FHRON;;;;;;;3786189;20240321
202403210017891;FHOOT;;;;;;;3783123;20240321
202403210018104;RGA04;;;;;;;4932527;20240321
202403210019750;VLG3PH;599983;A320;;LEBL;LEPA;;3420564;20240321
202403210020023;CFE86NH;598599;E190;;EGLC;EDDF;;4219440;20240321
202403210021977;MOLOCH67;;;;;;;3756357;20240321
202403210022507;FPO774;601722;B734;;LFKJ;LFML;;3761783;20240321
202403210023496;TVF17SW;602659;B738;;LIRF;LFPO;;3789568;20240321
202403210024028;AFR7410;617923;A321;;LFPG;LFBO;;3755017;20240321
202403210024357;IHFRT;;;;;;;3147433;20240321
202403210000977;MARDN;596912;FA7X;;MYNN;LSGS;;4344830;20240321
202403210001956;RYR750R;616377;B738;;LEZL;LIMF;;5024345;20240321
202403210003085;DUKE66;596049;BE20;;ETOU;ETNG;;11404530;20240321
202403210004027;NJE5BF;623846;E55P;;LFPB;LSZS;;4800774;20240321
202403210005357;TRITN03;;;;;;;4519586;20240321
202403210007625;BAW965;608673;A320;;EDDH;EGLL;;4221308;20240321
202403210008467;HBPRL;;;;;;;4925793;20240321
202403210008482;ECJUO;;;;;;;3437334;20240321
202403210009660;DLH5PV;621151;A319;;EDDM;EDDS;;3957836;20240321
202403210011997;MODEA_7000;;;;;;;;20240321
202403210014636;MODES_3706492;;;;;;;3706492;20240321
202403210016282;CFG9CP;605990;B753;;GCFV;EDDL;;3951084;20240321
202403210016900;DLH375;610889;CRJ9;;EDNY;EDDF;;3952078;20240321
202403210017125;MODEA_4260;;;;;;;;20240321
202403210017669;FJAGF;;;;;;;3711581;20240321
202403210019008;OONCB;;;;;;;4503650;20240321
202403210020013;N556L;;;;;;;10950319;20240321
202403210020778;VLG5AQ;604313;A319;;LICC;LIRQ;;3428610;20240321
202403210020998;LDX344C;595931;E550;;LSMP;LFMP;;4458039;20240321
202403210021172;VJH373;627271;C56X;;LSGG;EDDM;;3987718;20240321
202403210021408;AEA94SR;600519;B738;;GCXO;LEBB;;3437329;20240321
202403210021631;RYR4DN;598104;B738;;LIBP;LIME;;5055119;20240321
202403210022169;RYR3004;609560;B738;;EGSS;LIRA;;5054974;20240321
202403210023083;AUA34R;609379;A320;;LEBL;LOWW;;4456970;20240321
202403210003080;CAO1035;622121;B77L;;ZSPD;LFPG;;7867319;20240321
202403210003377;EJU569P;615180;A319;;LFQQ;LFBO;;4456606;20240321
202403210004534;DLH1VN;613405;A320;;LIMC;EDDF;;3958436;20240321
202403210004602;OOSDV;593569;B350;;LFPB;LFRM;;4508822;20240321
202403210004781;UAE69T;623541;A388;;KIAH;OMDB;;9004211;20240321
202403210005686;RYR40NA;615348;B738;;LEMD;EIDW;;5024204;20240321
202403210006611;IGIFE;;;;;;;3146430;20240321
202403210008090;TVF8393;597892;B738;;DTTJ;LFPO;;3789593;20240321
202403210008859;CHX54;;;;;;;4067295;20240321
202403210010273;FGORM;;;;;;;3750444;20240321
202403210010765;APX472N;627771;C525;;LSGG;EGKB;;4226958;20240321
202403210011070;AFR15ZN;609650;A321;;LFPG;LFMT;;3755028;20240321
202403210011552;MODEA_7000;;;;;;;;20240321
202403210014487;SAMU63;;;;;;;3748070;20240321
202403210015185;FGKHY;;;;;;;3746040;20240321
202403210016726;DLH6EK;610511;A320;;ESGG;EDDF;;3958436;20240321
202403210017183;AFR88HE;596683;E170;;LFLL;LFRN;;3770084;20240321
202403210019198;SAMU83;;;;;;;3774912;20240321
202403210021347;CTM1071;624496;A332;;EPRZ;LFMI;;3896744;20240321
202403210022102;A901;;;;;;;3407796;20240321
202403210022484;IBE31KA;630849;A20N;;LEMD;EDDL;;3433219;20240321
202403210022796;SAS812;601473;A20N;;EGLL;ENGM;;5025243;20240321
202403210024162;JOKER32;;;;;;;4163882;20240321
202403210024249;DLH2NW;610536;A319;;EDDF;LYBE;;3958155;20240321
202403210001264;DLH2FN;612983;A319;;EDDF;EHAM;;3957831;20240321
202403210002265;ECGJ5;;;;;;;3432600;20240321
202403210004431;CTM001;562604;FA7X;;LFPV;EBBR;;3897101;20240321
202403210004754;CFG5AD;607495;A320;;EDDM;LPMA;;3957857;20240321
202403210005964;HBLVL;626502;DA42;;LSZA;LSZA;;4923193;20240321
202403210010170;VLG6340;596009;A320;;LEBL;LIMC;;5055319;20240321
202403210013108;AFR67FZ;612256;A320;;ESSA;LFPG;;3746549;20240321
202403210013312;IRA711;607364;A332;;OIIE;EGLL;;7546177;20240321
202403210016050;AEA21PL;605774;B738;;LEMD;EHAM;;3432578;20240321
202403210018062;JSG756;622940;C650;;LFPB;LIML;;4659265;20240321
202403210018164;DLH1MR;612719;A321;;EDDF;EPKK;;3958357;20240321
202403210018217;MODEA_20;;;;;;;;20240321
202403210019573;DLA6CP;598738;E190;;LIPQ;EDDF;;3147762;20240321
202403210019834;VTI025;625139;B789;;VIDP;EDDF;;8394042;20240321
202403210020758;THY4MG;610918;A332;;EDDF;LTFM;;4958516;20240321
202403210020882;IBE34WR;629484;A321;;LEMD;LFPO;;3412814;20240321
202403210022024;RYR92LW;616625;B738;;LIRP;LATI;;5055073;20240321
202403210023130;KLM55X;658352;E295;;EHAM;LFBD;;4744341;20240321
202403210023853;EZY75CQ;607177;A20N;;LXGB;EGGD;;4224184;20240321
202403210000637;FHLRC;558274;DA62;;LFRI;LFBN;;3780130;20240321
202403210003342;GWVIP;559689;BE20;;EGTE;LFQQ;;4197156;20240321
202403210003762;IBE31LP;624844;A20N;;LEMD;LOWW;;3430033;20240321
202403210006709;EJU4079;618438;A320;;LIPZ;LSGG;;4456502;20240321
202403210008180;DLH3V;625822;B789;;EDDF;KDTW;;3951107;20240321
202403210008958;TOM2MH;601429;B738;;EIDW;GCRR;;4220068;20240321
202403210009800;ITY121;600171;A320;;EHAM;LIML;;5023999;20240321
202403210010040;AFR15PH;608176;A319;;LFPG;LIRQ;;3753205;20240321
202403210010817;ITY1642;605136;A319;;LIBR;LIML;;5023984;20240321
202403210012807;MODEA_4221;;;;;;;;20240321
202403210013287;DAL265;601477;A333;;LFPG;KJFK;;11201164;20240321
202403210013510;MODEA_7000;;;;;;;;20240321
202403210014370;DRAGO17;;;;;;;3898275;20240321
202403210015334;SAMU37;;;;;;;3787398;20240321
202403210015481;SWR109A;602592;BCS3;;EDDH;LSZH;;5254411;20240321
202403210015699;DLH677;610931;A321;;GMMX;EDDM;;3958378;20240321
202403210020372;AFR56ZU;600400;A320;;LFPG;EGCC;;3794092;20240321
202403210022387;ITY219;631390;BCS1;;EGLC;LIML;;5025297;20240321
202403210022941;AFR22GB;612297;E170;;LFLL;LFRB;;3770088;20240321
202403210023736;DLH1PW;615844;E195;;EDDG;EDDM;;3147099;20240321
202403210001538;EJU80DA;596908;A319;;LEBL;LSGG;;4457962;20240321
202403210002250;RYR8173;601443;B738;;GMAD;EBCI;;5023823;20240321
202403210003706;EZY18VL;616253;A21N;;EGKK;LEPA;;4224614;20240321
202403210004513;VALOR21;601683;LJ35;;ETAR;EGUN;;11403696;20240321
202403210006644;RBG542;624886;A320;;HECA;LIME;;66017;20240321
202403210006700;JSG187;622698;C650;;EGHH;LIBD;;4659267;20240321
202403210007829;FHCMC;;;;;;;3770754;20240321
202403210008264;BOX453;620241;B77L;;KJFK;EDDF;;3949955;20240321
202403210008682;PGT82RY;621131;A320;;EDDK;LTFJ;;4952172;20240321
202403210009367;ITY1287;598621;BCS3;;LIML;LIRN;;5024898;20240321
202403210009479;DMESY;;;;;;;4188955;20240321
202403210009564;GBRUD;;;;;;;4206776;20240321
202403210009846;N114LM;;;;;;;10501141;20240321
202403210013442;DEVIE;;;;;;;4013296;20240321
202403210013785;SVA236;608383;A320;;LSGG;OEJN;;7405694;20240321
202403210015738;FGSRK;;;;;;;3754538;20240321
202403210015949;FJGXJ;;;;;;;3732604;20240321
202403210016038;VLG840Q;599232;A321;;LEBL;LEZL;;3434129;20240321
202403210016462;DRAG141;;;;;;;3276854;20240321
202403210017424;MODEA_7000;;;;;;;;20240321
202403210018829;MODEA_4710;;;;;;;;20240321
202403210022848;TAP74NA;608932;A320;;LPPT;EHAM;;4805069;20240321
202403210024005;AAL142;629632;B772;;KJFK;EGLL;;11188242;20240321
202403210000204;THY4JD;568323;B789;;LTFM;KMIA;;4960658;20240321
202403210000653;RYR6XW;613028;B738;;LIRP;GCTS;;5054958;20240321
202403210001601;DLH6RL;610872;A320;;LHBP;EDDF;;3958618;20240321
202403210002421;EZY54FL;601339;A20N;;EGGD;LEPA;;4224182;20240321
202403210006396;MODEA_7463;;;;;;;;20240321
202403210008346;ECNOX;627196;C525;;LEBB;LEBZ;;3436825;20240321
202403210009423;WUK8589;605603;A21N;;EGKK;HEGN;;4227137;20240321
202403210010851;BAW577;607993;A320;;LIMC;EGLL;;4196805;20240321
202403210011439;T7JMM;;;;;;;5243667;20240321
202403210012062;EWG69K;615080;A320;;EDDL;LSZH;;3954418;20240321
202403210012361;BTI8EP;610404;BCS3;;EVRA;LEMD;;5254414;20240321
202403210012965;MODEA_7000;;;;;;;;20240321
202403210015153;AFR1889;608495;A319;;LROP;LFPG;;3753194;20240321
202403210015667;FBUER;;;;;;;3690641;20240321
202403210016342;FGMQA;;;;;;;3748352;20240321
202403210021165;N56PV;;;;;;;10954218;20240321
202403210021684;RYR223N;608937;B738;;LIMF;LIRN;;5054984;20240321
202403210021814;SWT8169;631416;AT43;;LEPA;LEBL;;3416277;20240321
202403210022293;KAL908;631531;B77W;;EGLL;RKSI;;7454727;20240321
202403210022319;DLH920;613190;A20N;;EDDF;EGLL;;3958214;20240321
202403210023497;KLM39S;;;;;;;4741233;20240321
202403210023911;CCM20XQ;658841;AT76;;LFKB;LFMN;;3792192;20240321
202403210000360;FDX5384;623916;B77L;;LFPG;VIDP;;11297677;20240321
202403210002143;CTM2026;596536;CN35;;LFOE;GMMD;;3897310;20240321
202403210004779;FBNFX;;;;;;;3683511;20240321
202403210005073;AEE638;596832;A20N;;LGAV;EGCC;;4634790;20240321
202403210005727;APX472N;593570;C525;;EGKB;LSGG;;4226958;20240321
202403210006066;IEI2858;625608;D228;;LIMG;LIRE;;3407378;20240321
202403210007463;DLH9AC;607918;A321;;LIRF;EDDF;;3958388;20240321
202403210008639;MODEA_3430;;;;;;;;20240321
202403210010664;WZZ67DV;607417;A21N;;LEMG;EPWA;;4661052;20240321
202403210011034;DAL289;;;;;;;10575548;20240321
202403210013316;EJU70FG;;;;;;;4459711;20240321
202403210015226;TIE147H;597537;BE4W;;LIML;EGLF;;4838148;20240321
202403210016951;DLH8RX;608545;A321;;EDDF;LHBP;;3958386;20240321
202403210017004;MODEA_5402;;;;;;;;20240321
202403210017824;DLH721;609174;A343;;ZBAA;EDDF;;3957958;20240321
202403210020939;TEU6;627887;GLF6;;EGLF;LTFM;;5055741;20240321
202403210021524;MAC228;620629;A320;;EDDK;GMTT;;131364;20240321
202403210021735;EJU423Q;616127;A320;;LFPO;LFBO;;4456592;20240321
202403210022195;RUK99NN;609542;B738;;LEMG;EGCC;;4226846;20240321
202403210023376;FGBTU;;;;;;;3737204;20240321
202403210024210;VLG3ED;615042;A320;;LEVX;LEBL;;3425235;20240321
202403210000377;TAY3RQ;604049;B734;;LFPG;EDDN;;4456711;20240321
202403210001702;VLG9KK;614965;A320;;LEBL;LPPT;;3428616;20240321
202403210001941;LWI221;617517;E190;;LIBF;LIMC;;4633316;20240321
202403210002318;HBZJP;;;;;;;4932349;20240321
202403210002961;EIN680;614021;A320;;EIDW;LSGG;;5024045;20240321
202403210004971;TUI32X;;;;;;;3935402;20240321
202403210005009;REV952;592280;BE20;;EGJJ;EGNJ;;4224766;20240321
202403210005011;GCTCG;3634;DA42;;LFRM;LFOT;;4197635;20240321
202403210006429;EJU51BU;609342;A319;;EKCH;LFMN;;4456816;20240321
202403210008121;DMBCL;;;;;;;4190640;20240321
202403210009287;FMY8731;;;;;;;3770028;20240321
202403210009856;FMBJD;;;;;;;3844980;20240321
202403210010836;DLH252;620452;A320;;EDDF;LIMC;;3958323;20240321
202403210011117;FHCDI;;;;;;;3770472;20240321
202403210011307;VJH398;623908;C56X;;EGKB;LFMN;;3981508;20240321
202403210012559;AFR54M;627497;B77W;;LFPG;KIAD;;3754507;20240321
202403210014070;MODEA_7000;;;;;;;;20240321
202403210015663;FJEDQ;;;;;;;3798268;20240321
202403210017150;THY7PB;618068;A321;;LTFM;ELLX;;4958810;20240321
202403210017965;FPTRO;;;;;;;3712923;20240321
202403210018075;MODEA_7000;;;;;;;;20240321
202403210020590;AFR1440;605904;BCS3;;LFPG;EHAM;;3794574;20240321
202403210023764;VOE2701;658476;A320;;EGKK;LFST;;3434004;20240321
202403210000032;MODEA_300;;;;;;;;20240321
202403210000874;TAY6SR;612062;B738;;EDDF;LRTR;;4459361;20240321
202403210001485;DLH66N;610949;A320;;EDDM;LFPG;;3958453;20240321
202403210002808;VLG94VK;607185;A20N;;LEBB;LEAL;;3432587;20240321
202403210003191;AFR4081;620719;B77W;;KIAD;LFPG;;3754517;20240321
202403210006474;FJKPE;;;;;;;3699260;20240321
202403210006550;RYR4UY;618037;B738;;GMMX;LFBO;;5054997;20240321
202403210006893;EJU758D;614821;A320;;LIMC;LICC;;4459951;20240321
202403210007289;MODEA_6021;;;;;;;;20240321
202403210008088;MODEA_7035;;;;;;;;20240321
202403210008571;BEL3CM;608218;A320;;EBBR;LEMG;;4509128;20240321
202403210008782;GWHRL;;;;;;;4206919;20240321
202403210012179;FHPMI;;;;;;;3784072;20240321
202403210013439;THY8AE;627609;A21N;;LSGG;LTFM;;4960905;20240321
202403210015678;REV900;592325;BE20;;EGKB;EGPH;;4224766;20240321
202403210019123;FHNNY;;;;;;;3782072;20240321
202403210019201;RYR922T;615880;B738;;EDDW;LEPA;;5022296;20240321
202403210019509;MODEA_7000;;;;;;;;20240321
202403210020253;UAE9923;612606;B77L;;EGLL;EDDF;;9003938;20240321
202403210022789;AFR1714;602814;E190;;LFLL;LFBO;;3769712;20240321
202403210022943;VLG6VX;603933;A320;;LEPA;LEBL;;3425237;20240321
202403210023902;RYR87XF;609852;B738;;GCLP;LIPE;;5055012;20240321
202403210024217;VLG4NN;608730;A320;;LIPE;LEBL;;3425939;20240321
202403210000348;TAY9LA;608187;B734;;LFPG;LIRF;;4456638;20240321
202403210002898;NBT32Q;600392;B789;;KMIA;LFPG;;4698414;20240321
202403210003412;RYR63M;616271;B738;;EGSS;LZIB;;4768053;20240321
202403210005761;VKG628;606609;A333;;ESSA;GVAC;;4577641;20240321
202403210007528;DLA06T;620311;E195;;EDDM;LFLL;;3147095;20240321
202403210008765;FGJZI;;;;;;;3745576;20240321
202403210008833;MEECMQV;;;;;;;3429636;20240321
202403210008884;MODES_3369406;;;;;;;3369406;20240321
202403210008960;INFERN10;;;;;;;4441965;20240321
202403210009099;RYR33;627853;B738;;LFOB;LGAV;;5023830;20240321
202403210012822;MODEA_1467;;;;;;;;20240321
202403210013134;FJALR;;;;;;;3713565;20240321
202403210013745;HBPZR;;;;;;;4926007;20240321
202403210015333;FBOKF;;;;;;;3684677;20240321
202403210017937;VLG36VA;602068;A321;;LFPO;LEBL;;3425945;20240321
202403210018513;RYR6ZD;599179;B738;;LIPX;LICJ;;5055065;20240321
202403210018749;MEECMQV;;;;;;;3429636;20240321
202403210019432;EJU17MJ;609688;A320;;LIRN;EGKK;;4456985;20240321
202403210019608;AIC165;624976;B788;;VIDP;EGLL;;8390463;20240321
202403210019887;BAW447;599217;A319;;EHAM;EGLL;;4196471;20240321
202403210022935;VOE17SY;619821;A319;;LIMF;LIRN;;3429849;20240321
202403210024153;DLH3NF;610958;A319;;EDDF;EDDP;;3958150;20240321
202403210024184;RYR24AQ;616251;B738;;LIRN;LIME;;5055001;20240321
202403210000589;CPA251;574389;B77W;;VHHH;EGLL;;7864833;20240321
202403210000595;ETH700;623194;A359;;HAAB;EGLL;;262552;20240321
202403210001710;TRA86L;604247;B738;;EHEH;LOWI;;4740303;20240321
202403210003779;AFR32BA;596358;E190;;LFPG;EDDV;;3769717;20240321
202403210004501;MOLOCH67;;;;;;;3756365;20240321
202403210004659;MODEA_1000;;;;;;;;20240321
202403210005545;EIN52X;617658;A21N;;LFPG;EIDW;;5024186;20240321
202403210006658;FJLCV;;;;;;;3699709;20240321
202403210006935;EJU384Y;618795;A320;;LFRS;LFLL;;4457132;20240321
202403210007115;EJU62CB;608650;A320;;LIMC;EHAM;;4456828;20240321
202403210009179;AFR32XB;617087;A321;;LFPG;LFBO;;3755023;20240321
202403210009440;MODEA_436;;;;;;;;20240321
202403210010142;NJE996P;626347;C680;;EDDK;LSMP;;4797089;20240321
202403210012644;TAP454;615669;E190;;LPPR;LFPO;;4805143;20240321
202403210012890;GPX2UD;614024;A320;;EDDL;BKPR;;4529594;20240321
202403210013362;AFR12RM;610146;A320;;LFRS;LFPG;;3772897;20240321
202403210015037;MODES_3369406;;;;;;;3369406;20240321
202403210016433;FMAYE;;;;;;;3845074;20240321
202403210017124;MODEA_3422;;;;;;;;20240321
202403210018088;NAVY570;;;;;;;4441624;20240321
202403210020489;DLA8LA;605024;E190;;EGLC;EDDF;;3148210;20240321
202403210020702;N747YK;;;;;;;11144891;20240321
202403210023337;UPS3;603646;B748;;OMDB;EDDK;;11010849;20240321
202403210000944;DLH1561;623469;A21N;;UDYZ;EDDF;;3957935;20240321
202403210001138;ICV29J;623661;B744;;UBBB;LIMC;;5046540;20240321
202403210002361;TRA74W;616177;B737;;EHRD;LOWI;;4735446;20240321
202403210003740;BAW68H;601715;A320;;EGLL;LHBP;;4220063;20240321
202403210005034;IWORK;;;;;;;3147684;20240321
202403210005090;VLG5CT;602544;A320;;EGKK;LEBB;;3416982;20240321
202403210006792;UAE7AM;607815;A388;;OMDB;LEMD;;9003258;20240321
202403210009610;EZY24NC;618761;A320;;LEMG;EGCC;;4219962;20240321
202403210009662;7TVNM;590091;C56X;;LIML;DAUH;;655511;20240321
202403210009795;GWI14JN;619346;A319;;EDDS;EDDB;;3956469;20240321
202403210011464;FJWBD;;;;;;;3739420;20240321
202403210013943;MODES_3706492;;;;;;;3706492;20240321
202403210015377;MODEA_20;;;;;;;;20240321
202403210017451;GRIZLY50;;;;;;;3844840;20240321
202403210020481;FJATY;;;;;;;3758300;20240321
202403210020783;LGL9514;600730;DH8D;;EDDH;ELLX;;5046470;20240321
202403210020974;BAW9GM;601633;A319;;EDDB;EGLL;;4196594;20240321
202403210022750;AFR1886;604165;BCS3;;LFPG;EGPH;;3794571;20240321
202403210023700;SWR979E;612550;BCS3;;EDDB;LSZH;;5254436;20240321
202403210024057;IBE3426;658794;A321;;LEMD;LFPG;;3416266;20240321
202403210024115;TUI4B;609072;B738;;HEMA;EDDF;;3935399;20240321
202403210000060;RAM931G;10001818;"";;LSGG;GMMN;;131320;20240321
202403210000331;SAMU54;;;;;;;3772419;20240321
202403210000639;FWI11B;576977;A35K;;TFFF;LFPO;;3787026;20240321
202403210001334;SWR585E;614441;BCS3;;LSGG;EBBR;;4921341;20240321
202403210004124;ITY120;609396;A320;;LIML;EHAM;;5023999;20240321
202403210005358;ASL81T;616608;B738;;EDDL;LYBE;;5258420;20240321
202403210005976;AUA204;619284;A320;;EDDF;LOWW;;4456970;20240321
202403210007966;SWR2GB;10000717;"";;LSZH;LEPA;;4920859;20240321
202403210010870;RYR7DF;602872;B38M;;EGSS;LIPE;;5055561;20240321
202403210011590;AMACGND;;;;;;;8994912;20240321
202403210012269;WMT129;618089;A21N;;LIMC;BKPR;;5055488;20240321
202403210012716;DAL186;624153;A339;;KLAX;EGLL;;10812416;20240321
202403210017537;BAW509;618405;A21N;;LPFR;EGLL;;4227017;20240321
202403210019372;FJYGJ;;;;;;;3698876;20240321
202403210020140;RAM740X;603519;B738;;GMMX;LFPO;;131162;20240321
202403210020346;KLM25P;600063;B738;;EHAM;LFPG;;4736344;20240321
202403210021556;AEE6BR;614887;A20N;;EBBR;LGAV;;4634797;20240321
202403210023015;MODEA_6020;;;;;;;;20240321
202403210023851;MODEA_5422;;;;;;;;20240321
202403210024400;TAP1040;615578;A320;;LPPT;LEBL;;4805077;20240321
202403210000265;UPS256;616131;B763;;EDDK;LEMD;;10786604;20240321
202403210001054;EWG43T;595138;A319;;EDDL;LOWS;;3956454;20240321
202403210001482;RYR21YP;619396;B738;;EIDW;LIEE;;5023553;20240321
202403210003292;FHYPF;595590;P46T;;LFMD;LIKH;;3793381;20240321
202403210003524;IVEBA;;;;;;;3147879;20240321
202403210004484;TAP51PM;603980;A21N;;EGLL;LPPT;;4804942;20240321
202403210005914;LOG28CG;593768;AT76;;EGCC;EGHQ;;4226373;20240321
202403210007373;FHBKR;;;;;;;3769681;20240321
202403210008824;SAS4704;626148;A20N;;LFMN;ENGM;;4901350;20240321
202403210009542;UAL988;625729;B77W;;EDDF;KIAD;;10653939;20240321
202403210016585;AMC625;600799;A20N;;LIML;LMML;;5054940;20240321
202403210018474;SAMU80;;;;;;;3770612;20240321
202403210018938;FJCIP;;;;;;;3715005;20240321
202403210019104;AFR69ZC;600320;A318;;LFML;LFPO;;3756237;20240321
202403210021068;RYR55GR;603989;B38M;;EGGW;EPRZ;;5025220;20240321
202403210021333;SIO625;597063;FA7X;;LIRZ;EBBR;;3147948;20240321
202403210021837;WZZ208;610473;A21N;;LBSF;EGGW;;5055667;20240321
202403210022352;SAMU12;;;;;;;3779652;20240321
202403210022364;KQA117;605848;B788;;EHAM;HKJK;;311642;20240321
202403210024121;DLH4AC;600852;A20N;;EDDM;EGLL;;3958093;20240321
202403210001957;THY9YV;604018;A321;;EBBR;LTFM;;4958861;20240321
202403210003019;WMT7TK;604869;A21N;;LSGG;LROP;;5055532;20240321
202403210003210;FPCVA;;;;;;;3739131;20240321
202403210005624;MODEA_7760;;;;;;;;20240321
202403210005984;BAW30N;606474;A320;;LFPG;EGLL;;4196857;20240321
202403210011840;FJKZD;;;;;;;3699485;20240321
202403210013957;FMY8721;;;;;;;3770021;20240321
202403210014600;MODEA_6033;;;;;;;;20240321
202403210014713;AVA120;624603;B788;;SKBO;EGLL;;11179089;20240321
202403210015589;IGREI;;;;;;;3146498;20240321
202403210015609;AEA59TJ;612450;B738;;LEMD;EGKK;;3425369;20240321
202403210017712;FJUCW;;;;;;;3788764;20240321
202403210018060;FDX30;625991;B77L;;KIND;LFPG;;11283762;20240321
202403210018560;CGRZ;;;;;;;3745691;20240321
202403210019991;EZY86AY;607169;A319;;EGKK;LEMG;;4219673;20240321
202403210020080;DLH830;614470;A321;;EDDF;EKCH;;3958389;20240321
202403210021020;N326DC;593700;SR22;;LFPN;LFPT;;10716392;20240321
202403210021203;DEGPS;;;;;;;4003352;20240321
202403210021349;AAR502;630456;A359;;LFPG;RKSI;;7454840;20240321
202403210021583;CAT16;;;;;;;4105568;20240321
202403210022302;RYR6XH;;;;;;;5055337;20240321
202403210022345;SAS533;616637;A20N;;ESSA;EGLL;;5025742;20240321
202403210022989;BAW999;600903;A320;;EDDK;EGLL;;4196857;20240321
